,legacy_id,station_status,is_returning,station_id,num_bikes_available,eightd_has_available_keys,last_reported,is_installed,num_docks_disabled,num_bikes_disabled,is_renting,num_docks_available,num_ebikes_available,valet,eightd_active_station_services,starttime,timestamp,demand,supply
284,3061,active,1,3061,4,False,1604695008,1,0,1,1,16,0,,,1604696400,1604696400,0,1
285,3062,active,1,3062,0,False,1604696132,1,0,1,1,22,0,,,1604696400,1604696400,1,0
286,3063,active,1,3063,9,False,1604696355,1,0,6,1,5,0,,,1604696400,1604696400,0,0
287,3064,active,1,3064,0,False,1604696316,1,1,2,1,20,0,,,1604696400,1604696400,1,0
288,3065,active,1,3065,1,False,1604694931,1,0,0,1,30,0,,,1604696400,1604696400,2,0
289,3066,active,1,3066,14,False,1604692384,1,0,0,1,5,0,,,1604696400,1604696400,0,0
290,3067,active,1,3067,19,False,1604695233,1,0,0,1,8,0,,,1604696400,1604696400,0,0
291,3068,active,1,3068,34,False,1604695644,1,0,0,1,8,0,,,1604696400,1604696400,0,0
292,3069,active,1,3069,6,False,1604695069,1,0,1,1,22,0,,,1604696400,1604696400,0,0
293,3070,active,1,3070,9,False,1604695509,1,0,0,1,14,0,,,1604696400,1604696400,3,0
294,3071,active,1,3071,12,False,1604694413,1,0,1,1,6,0,,,1604696400,1604696400,3,0
295,3072,active,1,3072,6,False,1604695366,1,0,0,1,18,0,,,1604696400,1604696400,0,2
296,3074,active,1,3074,10,False,1604696255,1,0,1,1,31,2,,,1604696400,1604696400,0,1
297,3075,active,1,3075,3,False,1604695971,1,0,1,1,29,0,,,1604696400,1604696400,0,2
298,3076,active,1,3076,7,False,1604696358,1,0,0,1,29,0,,,1604696400,1604696400,0,0
299,3077,active,1,3077,5,False,1604696368,1,0,0,1,28,1,,,1604696400,1604696400,1,0
300,3078,active,1,3078,14,False,1604695334,1,0,1,1,12,0,,,1604696400,1604696400,0,2
301,3080,active,1,3080,2,False,1604696076,1,0,0,1,19,0,,,1604696400,1604696400,0,0
302,3081,active,1,3081,17,False,1604696128,1,0,1,1,11,0,,,1604696400,1604696400,0,4
303,3082,active,1,3082,0,False,1604696154,1,0,2,1,23,0,,,1604696400,1604696400,6,0
304,3083,active,1,3083,1,False,1604694139,1,0,1,1,30,0,,,1604696400,1604696400,0,0
305,3085,active,1,3085,17,False,1604696217,1,0,0,1,8,0,,,1604696400,1604696400,0,5
306,3086,active,1,3086,17,False,1604696037,1,0,0,1,13,0,,,1604696400,1604696400,3,0
307,3087,active,1,3087,1,False,1604696120,1,0,0,1,29,0,,,1604696400,1604696400,1,0
308,3088,active,1,3088,11,False,1604696165,1,0,0,1,8,0,,,1604696400,1604696400,0,1
309,3092,active,0,3092,27,False,1604696324,1,0,0,0,0,3,,,1604696400,1604696400,0,1
310,3093,active,1,3093,20,False,1604696386,1,0,3,1,5,1,,,1604696400,1604696400,0,3
311,3094,active,1,3094,9,False,1604694727,1,0,0,1,8,0,,,1604696400,1604696400,1,0
312,3095,active,1,3095,0,False,1604695297,1,0,1,1,25,0,,,1604696400,1604696400,1,0
313,3096,active,1,3096,35,False,1604696139,1,0,1,1,3,0,,,1604696400,1604696400,0,0
314,3100,active,1,3100,9,False,1604696257,1,0,1,1,41,0,,,1604696400,1604696400,2,0
315,3101,active,1,3101,26,False,1604696364,1,0,0,1,1,0,,,1604696400,1604696400,0,0
316,3102,active,1,3102,23,False,1604695941,1,0,0,1,4,0,,,1604696400,1604696400,0,3
317,3105,active,1,3105,12,False,1604696131,1,0,0,1,12,0,,,1604696400,1604696400,3,0
318,3106,active,1,3106,2,False,1604696066,1,0,0,1,20,1,,,1604696400,1604696400,1,0
319,3107,active,1,3107,33,False,1604696248,1,0,0,1,6,0,,,1604696400,1604696400,0,3
320,3108,active,1,3108,6,False,1604695952,1,0,3,1,42,0,,,1604696400,1604696400,0,0
321,3109,active,1,3109,26,False,1604695663,1,0,0,1,5,0,,,1604696400,1604696400,5,0
322,3110,active,1,3110,25,False,1604696343,1,0,1,1,2,1,,,1604696400,1604696400,0,4
323,3112,active,1,3112,29,False,1604696280,1,0,0,1,4,0,,,1604696400,1604696400,0,0
324,3113,active,1,3113,23,False,1604696326,1,0,2,1,2,1,,,1604696400,1604696400,0,0
325,3115,active,1,3115,45,False,1604695423,1,0,0,1,5,1,,,1604696400,1604696400,3,0
326,3116,active,1,3116,27,False,1604696215,1,0,0,1,8,0,,,1604696400,1604696400,0,1
327,3117,active,1,3117,7,False,1604696269,1,0,3,1,17,1,,,1604696400,1604696400,0,2
328,3118,active,1,3118,7,False,1604696271,1,0,0,1,35,0,,,1604696400,1604696400,0,3
329,3119,active,1,3119,11,False,1604695839,1,0,0,1,34,0,,,1604696400,1604696400,0,0
330,3121,active,1,3121,5,False,1604692211,1,0,0,1,22,0,,,1604696400,1604696400,0,3
331,3122,active,1,3122,12,False,1604696047,1,0,0,1,67,1,,,1604696400,1604696400,0,0
332,3123,active,1,3123,44,False,1604695836,1,0,0,1,3,3,,,1604696400,1604696400,0,5
333,3124,active,1,3124,3,False,1604696334,1,0,0,1,40,2,,,1604696400,1604696400,3,0
334,3125,active,1,3125,4,False,1604696175,1,0,0,1,19,0,,,1604696400,1604696400,1,0
335,3126,active,1,3126,6,False,1604696270,1,0,0,1,28,1,,,1604696400,1604696400,2,0
336,3127,active,1,3127,11,False,1604695684,1,0,0,1,24,0,,,1604696400,1604696400,0,1
337,3128,active,1,3128,13,False,1604694836,1,0,0,1,14,2,,,1604696400,1604696400,0,3
338,3129,active,1,3129,6,True,1604695915,1,0,1,1,33,0,,,1604696400,1604696400,0,1
339,3130,active,1,3130,22,False,1604695658,1,0,1,1,7,0,,,1604696400,1604696400,1,0
340,3131,out_of_service,0,3131,0,False,86400,0,0,0,0,0,0,,,1604696400,1604696400,0,0
341,3132,active,0,3132,32,False,1604696061,1,0,3,0,0,3,,,1604696400,1604696400,0,0
342,3134,active,1,3134,18,False,1604696343,1,0,1,1,20,1,,,1604696400,1604696400,0,3
343,3135,active,1,3135,4,False,1604696289,1,1,0,1,36,1,,,1604696400,1604696400,0,0
344,3136,active,1,3136,25,False,1604696353,1,0,4,1,18,2,,,1604696400,1604696400,0,9
345,3137,active,1,3137,27,True,1604696298,1,0,2,1,2,0,,,1604696400,1604696400,2,0
346,3139,active,1,3139,0,False,1604696363,1,0,1,1,42,0,,,1604696400,1604696400,5,0
347,3140,active,1,3140,9,False,1604696388,1,0,0,1,46,4,,,1604696400,1604696400,9,0
348,3141,active,1,3141,10,False,1604696356,1,34,2,1,12,2,"{'active': True, 'dock_blocked_count': 33, 'valet_revision': 1520, 'station_id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 100, 'region': 'BKN', 'off_dock_count': 91}",[{'id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c'}],1604696400,1604696400,0,0
349,3142,active,1,3142,34,False,1604696369,1,0,2,1,5,1,,,1604696400,1604696400,0,8
350,3143,active,1,3143,7,False,1604696255,1,0,2,1,38,0,,,1604696400,1604696400,0,2
351,3144,active,1,3144,5,False,1604695505,1,0,0,1,41,0,,,1604696400,1604696400,0,3
352,3145,active,1,3145,2,False,1604696225,1,0,0,1,43,1,,,1604696400,1604696400,0,1
353,3146,active,1,3146,4,False,1604696163,1,0,0,1,43,0,,,1604696400,1604696400,0,1
354,3147,active,1,3147,1,False,1604696189,1,0,0,1,38,1,,,1604696400,1604696400,0,0
355,3148,active,1,3148,9,False,1604696390,1,0,0,1,22,3,,,1604696400,1604696400,0,1
356,3150,active,1,3150,13,False,1604695927,1,0,0,1,34,0,,,1604696400,1604696400,0,2
357,3151,active,1,3151,3,False,1604696386,1,0,0,1,40,3,,,1604696400,1604696400,3,0
358,3152,active,1,3152,5,False,1604696043,1,0,1,1,36,1,,,1604696400,1604696400,0,2
359,3154,active,1,3154,8,False,1604696247,1,0,3,1,20,1,,,1604696400,1604696400,0,3
360,3156,active,1,3156,8,False,1604696221,1,0,1,1,28,1,,,1604696400,1604696400,0,2
361,3157,active,1,3157,22,False,1604696257,1,0,0,1,5,1,,,1604696400,1604696400,3,0
362,3158,active,1,3158,10,False,1604696261,1,0,4,1,17,0,,,1604696400,1604696400,0,5
363,3159,active,1,3159,0,False,1604696113,1,0,5,1,26,0,,,1604696400,1604696400,0,0
364,3160,active,1,3160,1,True,1604696213,1,0,3,1,35,0,,,1604696400,1604696400,3,0
365,3161,active,1,3161,3,False,1604695841,1,0,0,1,56,1,,,1604696400,1604696400,0,2
366,3163,active,1,3163,11,True,1604696390,1,1,3,1,28,0,,,1604696400,1604696400,0,10
367,3164,active,1,3164,4,False,1604696275,1,0,2,1,61,0,,,1604696400,1604696400,0,2
368,3165,active,1,3165,10,False,1604696362,1,0,2,1,39,1,,,1604696400,1604696400,0,2
369,3166,active,1,3166,7,False,1604696387,1,0,1,1,33,1,,,1604696400,1604696400,0,3
370,3167,active,1,3167,9,False,1604696361,1,0,0,1,46,2,,,1604696400,1604696400,0,2
371,3169,active,1,3169,4,False,1604696141,1,0,1,1,34,0,,,1604696400,1604696400,0,1
372,3170,active,1,3170,2,False,1604696164,1,0,1,1,32,1,,,1604696400,1604696400,2,0
373,3171,active,1,3171,4,False,1604696371,1,0,1,1,34,3,,,1604696400,1604696400,0,2
374,3172,active,1,3172,2,False,1604696218,1,0,0,1,25,0,,,1604696400,1604696400,0,1
375,3173,active,1,3173,9,False,1604696269,1,0,3,1,26,0,,,1604696400,1604696400,0,0
376,3175,active,1,3175,6,False,1604696359,1,0,1,1,24,0,,,1604696400,1604696400,0,4
377,3177,active,1,3177,4,False,1604695898,1,0,0,1,59,1,,,1604696400,1604696400,0,3
378,3178,active,1,3178,4,False,1604695985,1,0,1,1,34,1,,,1604696400,1604696400,1,0
379,3179,active,1,3179,7,False,1604695325,1,0,0,1,16,0,,,1604696400,1604696400,0,3
380,3184,active,1,3184,10,False,1604695642,1,0,0,1,3,0,,,1604696400,1604696400,0,2
381,3185,active,1,3185,21,False,1604693837,1,0,0,1,1,0,,,1604696400,1604696400,0,3
382,3186,active,1,3186,41,False,1604695570,1,0,1,1,0,0,,,1604696400,1604696400,0,6
383,3187,active,1,3187,21,False,1604695009,1,0,0,1,1,0,,,1604696400,1604696400,0,0
384,3191,active,0,3191,15,False,1604684822,1,0,1,0,2,0,,,1604696400,1604696400,0,0
385,3192,active,1,3192,6,False,1604696108,1,0,1,1,15,0,,,1604696400,1604696400,4,0
386,3193,active,1,3193,6,False,1604692998,1,0,0,1,12,0,,,1604696400,1604696400,0,0
387,3194,active,1,3194,0,False,1604696283,1,0,1,1,21,0,,,1604696400,1604696400,0,0
388,3195,active,1,3195,0,False,1604695516,1,0,1,1,33,0,,,1604696400,1604696400,2,0
389,3196,active,1,3196,1,False,1604689214,1,0,0,1,17,0,,,1604696400,1604696400,0,0
390,3198,active,1,3198,1,False,1604689552,1,0,0,1,17,0,,,1604696400,1604696400,0,1
391,3199,active,1,3199,5,False,1604696369,1,0,1,1,8,0,,,1604696400,1604696400,0,2
392,3201,active,0,3201,0,False,1604652557,1,18,0,0,0,0,,,1604696400,1604696400,0,0
393,3202,active,1,3202,14,False,1604696190,1,0,1,1,3,0,,,1604696400,1604696400,0,5
394,3203,active,1,3203,13,False,1604694627,1,0,3,1,10,0,,,1604696400,1604696400,0,0
395,3205,active,1,3205,4,False,1604696342,1,0,0,1,18,0,,,1604696400,1604696400,0,4
396,3206,active,1,3206,0,False,1604635353,1,0,0,1,26,0,,,1604696400,1604696400,0,0
397,3207,active,1,3207,1,False,1604695904,1,0,0,1,25,0,,,1604696400,1604696400,0,1
398,3209,active,1,3209,10,False,1604695267,1,0,2,1,10,0,,,1604696400,1604696400,2,0
399,3210,active,1,3210,1,False,1604696223,1,0,0,1,17,0,,,1604696400,1604696400,0,1
400,3211,active,1,3211,18,False,1604695711,1,0,2,1,2,0,,,1604696400,1604696400,2,0
401,3212,active,1,3212,0,False,1604662846,1,0,0,1,22,0,,,1604696400,1604696400,0,0
402,3213,active,1,3213,10,False,1604696292,1,0,1,1,11,0,,,1604696400,1604696400,0,0
403,3214,active,1,3214,9,False,1604696027,1,0,0,1,13,0,,,1604696400,1604696400,2,0
404,3220,active,1,3220,1,False,1604690944,1,0,0,1,17,0,,,1604696400,1604696400,0,0
405,3221,active,1,3221,19,False,1604695773,1,0,2,1,6,0,,,1604696400,1604696400,0,1
406,3225,active,1,3225,0,False,1604693897,1,0,1,1,13,0,,,1604696400,1604696400,0,0
407,3226,active,1,3226,0,True,1604696053,1,0,0,1,45,0,,,1604696400,1604696400,6,0
408,3231,active,1,3231,15,False,1604696108,1,0,2,1,22,7,,,1604696400,1604696400,0,9
409,3232,active,1,3232,46,False,1604696386,1,0,1,1,0,1,,,1604696400,1604696400,0,5
410,3233,active,1,3233,28,False,1604696240,1,0,0,1,11,12,,,1604696400,1604696400,0,19
411,3235,active,1,3235,19,False,1604695403,1,0,0,1,7,0,,,1604696400,1604696400,0,5
412,3236,active,1,3236,3,False,1604696322,1,0,1,1,29,3,,,1604696400,1604696400,2,0
413,3241,active,1,3241,0,False,1604695175,1,0,1,1,18,0,,,1604696400,1604696400,0,0
414,3242,active,1,3242,9,False,1604696275,1,0,2,1,28,2,,,1604696400,1604696400,0,3
415,3243,active,1,3243,7,False,1604696337,1,0,0,1,22,0,,,1604696400,1604696400,6,0
416,3244,active,1,3244,25,False,1604696241,1,0,4,1,13,3,,,1604696400,1604696400,0,1
417,3246,active,1,3246,11,False,1604696210,1,0,1,1,27,1,,,1604696400,1604696400,0,2
418,3249,active,1,3249,0,False,1604695487,1,0,1,1,18,0,,,1604696400,1604696400,0,0
419,3255,active,1,3255,11,False,1604696365,1,0,1,1,6,1,"{'active': True, 'dock_blocked_count': 0, 'valet_revision': 24725, 'station_id': '66ddbd20-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 70, 'region': 'BKN', 'off_dock_count': 6}",[{'id': '66ddbd20-0aca-11e7-82f6-3863bb44ef7c'}],1604696400,1604696400,0,7
420,3256,active,1,3256,19,False,1604696387,1,0,3,1,1,1,,,1604696400,1604696400,1,0
421,3259,active,1,3259,14,False,1604696108,1,0,1,1,12,1,,,1604696400,1604696400,4,0
422,3260,active,1,3260,14,False,1604695794,1,0,2,1,29,1,,,1604696400,1604696400,3,0
423,3263,active,1,3263,22,False,1604696387,1,0,1,1,36,0,,,1604696400,1604696400,0,6
424,3267,active,1,3267,2,False,1604696300,1,0,1,1,11,0,,,1604696400,1604696400,0,1
425,3268,active,1,3268,1,False,1604694533,1,0,0,1,13,0,,,1604696400,1604696400,0,0
426,3269,active,1,3269,8,False,1604691752,1,0,1,1,5,0,,,1604696400,1604696400,2,0
427,3270,active,1,3270,8,False,1604695614,1,0,1,1,5,0,,,1604696400,1604696400,2,0
428,3272,active,1,3272,9,False,1604695640,1,0,0,1,5,0,,,1604696400,1604696400,0,1
429,3273,active,1,3273,18,False,1604696325,1,0,0,1,0,0,,,1604696400,1604696400,0,0
430,3275,active,1,3275,12,False,1604696160,1,0,0,1,2,0,,,1604696400,1604696400,0,1
431,3276,active,1,3276,11,False,1604695862,1,0,0,1,15,0,,,1604696400,1604696400,2,0
432,3277,active,1,3277,12,False,1604695507,1,0,0,1,2,0,,,1604696400,1604696400,1,0
433,3278,active,1,3278,5,False,1604695705,1,0,0,1,9,0,,,1604696400,1604696400,0,0
434,3279,active,1,3279,14,False,1604691277,1,0,0,1,4,0,,,1604696400,1604696400,2,0
435,3280,active,1,3280,0,False,1604690864,1,0,0,1,14,0,,,1604696400,1604696400,1,0
436,3281,active,1,3281,2,False,1604691888,1,0,0,1,12,0,,,1604696400,1604696400,0,0
437,3282,active,1,3282,13,True,1604696249,1,0,2,1,23,3,,,1604696400,1604696400,15,0
438,3283,active,1,3283,14,False,1604696090,1,0,1,1,32,0,,,1604696400,1604696400,2,0
439,3284,active,1,3284,1,False,1604695726,1,0,1,1,36,0,,,1604696400,1604696400,4,0
440,3285,active,1,3285,2,False,1604696255,1,0,2,1,39,0,,,1604696400,1604696400,5,0
441,3286,active,1,3286,0,False,1604696215,1,0,0,1,39,0,,,1604696400,1604696400,8,0
442,3287,active,1,3287,1,False,1604696124,1,0,0,1,46,1,,,1604696400,1604696400,5,0
443,3288,active,1,3288,5,False,1604696375,1,0,1,1,6,2,,,1604696400,1604696400,0,0
444,3289,active,1,3289,1,False,1604695262,1,0,0,1,31,1,,,1604696400,1604696400,0,1
445,3290,active,1,3290,9,False,1604695628,1,0,0,1,26,0,,,1604696400,1604696400,3,0
446,3292,active,1,3292,5,False,1604696287,1,0,1,1,37,0,,,1604696400,1604696400,4,0
447,3293,active,1,3293,1,False,1604696284,1,0,0,1,23,0,,,1604696400,1604696400,1,0
448,3294,active,1,3294,2,True,1604696155,1,0,1,1,35,1,,,1604696400,1604696400,0,0
449,3296,active,1,3296,27,False,1604696210,1,0,1,1,14,2,,,1604696400,1604696400,0,4
450,3297,active,1,3297,7,False,1604696324,1,0,1,1,13,1,,,1604696400,1604696400,0,4
451,3298,active,1,3298,17,False,1604696388,1,0,0,1,6,0,,,1604696400,1604696400,3,0
452,3299,active,1,3299,8,False,1604695787,1,0,2,1,15,0,,,1604696400,1604696400,2,0
453,3300,active,1,3300,1,False,1604696324,1,0,1,1,23,1,,,1604696400,1604696400,0,1
454,3301,active,1,3301,1,False,1604696350,1,2,2,1,34,0,,,1604696400,1604696400,3,0
455,3302,active,1,3302,1,False,1604696205,1,0,0,1,21,0,,,1604696400,1604696400,0,0
456,3303,active,1,3303,19,False,1604696115,1,0,0,1,6,0,,,1604696400,1604696400,0,3
457,3304,active,1,3304,15,False,1604695940,1,0,1,1,11,0,,,1604696400,1604696400,0,1
458,3305,active,1,3305,28,False,1604696354,1,0,0,1,11,1,,,1604696400,1604696400,0,3
459,3306,active,1,3306,2,False,1604696034,1,0,0,1,21,0,,,1604696400,1604696400,0,2
460,3307,active,1,3307,1,False,1604696097,1,0,3,1,27,0,,,1604696400,1604696400,3,0
461,3308,active,1,3308,18,False,1604696051,1,0,0,1,9,0,,,1604696400,1604696400,1,0
462,3309,active,1,3309,11,False,1604696129,1,0,1,1,18,0,,,1604696400,1604696400,3,0
463,3310,active,1,3310,1,False,1604696199,1,0,0,1,23,0,,,1604696400,1604696400,2,0
464,3311,active,1,3311,8,False,1604696297,1,0,1,1,12,2,,,1604696400,1604696400,1,0
465,3312,active,1,3312,34,False,1604696124,1,0,0,1,5,0,,,1604696400,1604696400,0,3
466,3313,active,1,3313,3,False,1604696372,1,0,1,1,25,0,,,1604696400,1604696400,1,0
467,3314,active,1,3314,5,False,1604696372,1,0,0,1,27,2,,,1604696400,1604696400,3,0
468,3315,active,1,3315,13,False,1604695985,1,0,2,1,8,0,,,1604696400,1604696400,0,0
469,3317,active,1,3317,17,False,1604696072,1,0,0,1,7,0,,,1604696400,1604696400,6,0
470,3318,active,1,3318,30,False,1604695908,1,0,1,1,8,0,,,1604696400,1604696400,5,0
471,3319,active,1,3319,17,False,1604696391,1,0,1,1,3,0,,,1604696400,1604696400,0,2
472,3321,active,1,3321,0,False,1604695594,1,0,0,1,25,0,,,1604696400,1604696400,1,0
473,3322,active,1,3322,18,False,1604695859,1,0,0,1,7,1,,,1604696400,1604696400,0,1
474,3323,active,1,3323,4,True,1604696371,1,0,1,1,54,1,,,1604696400,1604696400,4,0
475,3324,active,1,3324,24,False,1604694141,1,0,1,1,0,0,,,1604696400,1604696400,0,2
476,3325,active,1,3325,14,False,1604696368,1,0,0,1,17,1,,,1604696400,1604696400,0,1
477,3326,active,1,3326,20,False,1604694979,1,0,0,1,1,0,,,1604696400,1604696400,0,0
478,3327,active,1,3327,15,False,1604696390,1,0,0,1,12,0,,,1604696400,1604696400,0,0
479,3328,active,1,3328,1,False,1604695826,1,0,3,1,35,0,,,1604696400,1604696400,7,0
480,3329,active,1,3329,21,False,1604696264,1,0,0,1,6,0,,,1604696400,1604696400,2,0
481,3330,out_of_service,0,3330,0,False,86400,0,0,0,0,0,0,,,1604696400,1604696400,0,0
482,3331,active,1,3331,5,True,1604696061,1,0,3,1,31,1,,,1604696400,1604696400,6,0
483,3332,active,1,3332,12,False,1604694974,1,0,0,1,7,0,,,1604696400,1604696400,3,0
484,3333,active,1,3333,21,False,1604695368,1,0,0,1,0,0,,,1604696400,1604696400,0,0
485,3335,active,1,3335,24,False,1604696387,1,0,0,1,4,0,,,1604696400,1604696400,0,7
486,3336,active,1,3336,11,False,1604696299,1,0,0,1,30,1,,,1604696400,1604696400,0,3
487,3337,active,1,3337,22,False,1604696093,1,0,1,1,0,1,,,1604696400,1604696400,0,1
488,3338,active,1,3338,31,False,1604696291,1,0,0,1,0,1,,,1604696400,1604696400,0,5
489,3339,active,1,3339,4,False,1604695638,1,0,1,1,18,0,,,1604696400,1604696400,7,0
490,3340,active,1,3340,21,False,1604687699,1,0,0,1,0,1,,,1604696400,1604696400,0,0
491,3342,active,1,3342,23,False,1604695168,1,0,0,1,0,1,,,1604696400,1604696400,0,0
492,3343,active,1,3343,2,False,1604696336,1,0,2,1,19,0,,,1604696400,1604696400,2,0
493,3344,active,1,3344,19,False,1604696230,1,0,0,1,0,1,,,1604696400,1604696400,0,0
494,3345,active,1,3345,18,False,1604695626,1,0,0,1,17,0,,,1604696400,1604696400,0,6
495,3346,active,1,3346,3,False,1604696302,1,0,0,1,26,0,,,1604696400,1604696400,0,3
496,3347,active,1,3347,21,False,1604696367,1,0,0,1,0,1,,,1604696400,1604696400,0,1
497,3348,active,1,3348,19,False,1604694081,1,0,0,1,0,1,,,1604696400,1604696400,0,1
498,3349,active,1,3349,1,False,1604696229,1,0,2,1,26,0,,,1604696400,1604696400,2,0
499,3350,active,1,3350,4,False,1604696363,1,0,3,1,32,2,,,1604696400,1604696400,0,3
500,3351,active,1,3351,17,False,1604696218,1,1,0,1,7,0,,,1604696400,1604696400,0,0
501,3352,active,1,3352,21,False,1604694756,1,0,0,1,0,1,,,1604696400,1604696400,0,1
502,3354,active,1,3354,12,True,1604696341,1,0,1,1,18,2,,,1604696400,1604696400,0,6
503,3355,active,1,3355,19,False,1604696328,1,0,1,1,5,0,,,1604696400,1604696400,0,3
504,3356,active,1,3356,1,False,1604696257,1,0,2,1,18,0,,,1604696400,1604696400,1,0
505,3357,active,1,3357,0,False,1604696009,1,0,0,1,35,0,,,1604696400,1604696400,6,0
506,3358,active,1,3358,1,False,1604696092,1,0,1,1,23,0,,,1604696400,1604696400,2,0
507,3359,out_of_service,0,3359,0,False,86400,0,0,0,0,0,0,,,1604696400,1604696400,0,0
508,3361,active,1,3361,8,False,1604696385,1,0,1,1,14,0,,,1604696400,1604696400,1,0
509,3362,active,1,3362,13,False,1604696286,1,0,2,1,19,1,,,1604696400,1604696400,1,0
510,3363,active,1,3363,31,False,1604696337,1,0,0,1,2,4,,,1604696400,1604696400,0,5
511,3364,active,1,3364,21,False,1604696361,1,0,0,1,6,0,,,1604696400,1604696400,0,5
512,3365,active,1,3365,4,False,1604696350,1,0,0,1,23,0,,,1604696400,1604696400,2,0
513,3366,active,1,3366,3,False,1604695856,1,0,1,1,27,1,,,1604696400,1604696400,0,3
514,3367,active,1,3367,22,False,1604696086,1,0,0,1,17,0,,,1604696400,1604696400,0,11
515,3368,active,1,3368,14,False,1604696208,1,0,0,1,16,1,,,1604696400,1604696400,2,0
516,3369,active,1,3369,6,False,1604695679,1,0,1,1,22,0,,,1604696400,1604696400,0,2
517,3370,active,1,3370,0,False,1604695329,1,0,0,1,25,0,,,1604696400,1604696400,2,0
518,3372,active,1,3372,11,False,1604696137,1,0,1,1,27,0,,,1604696400,1604696400,0,1
519,3373,active,1,3373,24,False,1604695743,1,0,1,1,2,0,,,1604696400,1604696400,0,3
520,3374,active,1,3374,20,True,1604696389,1,0,2,1,14,0,,,1604696400,1604696400,9,0
521,3375,active,1,3375,11,False,1604696344,1,1,2,1,21,1,,,1604696400,1604696400,0,1
522,3376,active,1,3376,31,False,1604696385,1,0,0,1,8,2,,,1604696400,1604696400,0,5
523,3377,active,1,3377,21,False,1604695626,1,0,0,1,4,1,,,1604696400,1604696400,0,0
524,3378,active,1,3378,15,False,1604696325,1,0,3,1,10,1,,,1604696400,1604696400,0,3
525,3379,active,1,3379,30,False,1604696264,1,0,0,1,5,1,,,1604696400,1604696400,0,0
526,3381,active,1,3381,18,False,1604690802,1,0,0,1,3,0,,,1604696400,1604696400,0,0
527,3382,active,1,3382,24,False,1604695614,1,0,0,1,7,3,,,1604696400,1604696400,0,1
528,3383,active,1,3383,10,False,1604696310,1,0,2,1,13,3,,,1604696400,1604696400,0,7
529,3384,active,1,3384,7,False,1604695816,1,0,0,1,18,0,,,1604696400,1604696400,1,0
530,3386,active,1,3386,1,False,1604693226,1,0,1,1,25,0,,,1604696400,1604696400,0,0
531,3387,active,1,3387,20,False,1604696164,1,0,1,1,4,0,,,1604696400,1604696400,3,0
532,3388,active,1,3388,16,False,1604696223,1,0,0,1,8,0,,,1604696400,1604696400,0,2
533,3389,active,1,3389,8,False,1604696074,1,0,2,1,18,0,,,1604696400,1604696400,2,0
534,3390,active,1,3390,13,False,1604695694,1,0,1,1,10,0,,,1604696400,1604696400,3,0
535,3391,active,1,3391,12,False,1604695525,1,0,0,1,13,0,,,1604696400,1604696400,0,2
536,3392,active,1,3392,19,False,1604692133,1,0,0,1,0,0,,,1604696400,1604696400,0,0
537,3393,active,1,3393,15,False,1604696334,1,0,0,1,4,0,,,1604696400,1604696400,3,0
538,3394,active,1,3394,19,False,1604696282,1,0,1,1,1,0,,,1604696400,1604696400,1,0
539,3395,active,1,3395,19,False,1604690161,1,0,0,1,0,0,,,1604696400,1604696400,0,0
540,3396,active,1,3396,2,False,1604694523,1,0,0,1,23,0,,,1604696400,1604696400,2,0
541,3397,active,1,3397,23,False,1604696080,1,0,0,1,2,1,,,1604696400,1604696400,1,0
542,3398,active,1,3398,21,False,1604695455,1,0,0,1,2,1,,,1604696400,1604696400,1,0
543,3399,active,1,3399,22,False,1604696115,1,0,0,1,2,0,,,1604696400,1604696400,0,0
544,3400,active,1,3400,17,True,1604696353,1,0,0,1,7,4,,,1604696400,1604696400,0,7
545,3402,active,1,3402,15,False,1604695965,1,0,0,1,8,0,,,1604696400,1604696400,5,0
546,3403,active,1,3403,26,False,1604696091,1,0,1,1,4,0,,,1604696400,1604696400,0,2
547,3404,active,1,3404,20,False,1604696219,1,0,0,1,7,0,,,1604696400,1604696400,0,2
548,3405,active,1,3405,12,False,1604696039,1,0,0,1,11,0,,,1604696400,1604696400,0,0
549,3407,active,1,3407,20,False,1604694535,1,0,0,1,3,0,,,1604696400,1604696400,0,2
550,3408,active,1,3408,0,False,1604696186,1,0,1,1,26,0,,,1604696400,1604696400,6,0
551,3409,active,1,3409,33,False,1604696217,1,0,4,1,11,1,,,1604696400,1604696400,0,0
552,3410,active,1,3410,66,False,1604696391,1,0,0,1,11,0,,,1604696400,1604696400,2,0
553,3411,active,1,3411,19,False,1604696135,1,0,0,1,8,0,,,1604696400,1604696400,0,5
554,3412,active,1,3412,9,False,1604695858,1,0,1,1,8,0,,,1604696400,1604696400,4,0
555,3414,active,1,3414,20,False,1604696298,1,0,0,1,13,0,,,1604696400,1604696400,0,5
556,3415,active,1,3415,2,False,1604696332,1,0,0,1,23,1,,,1604696400,1604696400,0,2
557,3416,active,1,3416,0,False,1604694718,1,1,0,1,24,0,,,1604696400,1604696400,5,0
558,3417,active,1,3417,23,False,1604696121,1,0,1,1,3,0,,,1604696400,1604696400,3,0
559,3418,active,1,3418,3,False,1604696009,1,0,1,1,29,0,,,1604696400,1604696400,0,2
560,3419,active,1,3419,24,False,1604696113,1,0,0,1,3,0,,,1604696400,1604696400,0,0
