,station_status,is_returning,last_reported,is_installed,num_bikes_disabled,num_docks_disabled,num_ebikes_available,legacy_id,station_id,is_renting,eightd_has_available_keys,num_bikes_available,num_docks_available,eightd_active_station_services,valet,starttime,timestamp,demand,supply
412,active,1,1605184800,1,1,3,1,3236,3236,1,False,12,17,,,1605185990,1605185990,0,4
413,active,1,1605184621,1,2,0,3,3241,3241,1,False,11,6,,,1605185990,1605185990,0,8
414,active,1,1605185246,1,0,0,0,3242,3242,1,False,17,22,,,1605185990,1605185990,0,2
415,active,1,1605181959,1,0,0,0,3243,3243,1,False,0,29,,,1605185990,1605185990,0,0
416,active,1,1605185698,1,0,0,2,3244,3244,1,False,18,24,,,1605185990,1605185990,0,4
417,active,1,1605185809,1,1,0,1,3246,3246,1,False,4,34,,,1605185990,1605185990,0,1
418,active,1,1605185930,1,0,0,1,3249,3249,1,False,3,16,,,1605185990,1605185990,0,2
419,active,1,1605185866,1,2,0,2,3255,3255,1,False,6,10,[{'id': '66ddbd20-0aca-11e7-82f6-3863bb44ef7c'}],"{'station_id': '66ddbd20-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 70, 'region': 'BKN', 'active': True, 'valet_revision': 24742, 'off_dock_count': 16, 'dock_blocked_count': 0}",1605185990,1605185990,6,0
420,active,1,1605185919,1,0,0,2,3256,3256,1,False,15,8,,,1605185990,1605185990,3,0
421,active,1,1605184632,1,1,0,0,3259,3259,1,False,6,20,,,1605185990,1605185990,0,3
422,active,1,1605185897,1,1,0,6,3260,3260,1,False,31,13,,,1605185990,1605185990,0,0
423,active,1,1605185745,1,0,0,3,3263,3263,1,False,29,30,,,1605185990,1605185990,0,2
424,active,1,1605181919,1,0,0,0,3267,3267,1,False,3,11,,,1605185990,1605185990,0,0
425,active,1,1605183444,1,0,0,0,3268,3268,1,False,11,3,,,1605185990,1605185990,0,0
426,active,1,1605182030,1,0,0,0,3269,3269,1,False,11,3,,,1605185990,1605185990,0,0
427,active,1,1605181827,1,0,0,0,3270,3270,1,False,11,3,,,1605185990,1605185990,0,0
428,active,1,1605182506,1,0,0,0,3272,3272,1,False,4,10,,,1605185990,1605185990,0,0
429,active,1,1605166562,1,0,0,0,3273,3273,1,False,17,1,,,1605185990,1605185990,0,0
430,active,1,1605184428,1,1,0,0,3275,3275,1,False,11,2,,,1605185990,1605185990,0,1
431,active,1,1605185512,1,1,0,0,3276,3276,1,False,4,21,,,1605185990,1605185990,0,0
432,active,1,1605184149,1,0,0,0,3277,3277,1,False,13,1,,,1605185990,1605185990,0,0
433,active,1,1605184533,1,0,0,0,3278,3278,1,False,10,4,,,1605185990,1605185990,0,0
434,active,1,1605184813,1,0,0,0,3279,3279,1,False,9,9,,,1605185990,1605185990,0,0
435,active,1,1605183617,1,0,0,0,3280,3280,1,False,0,14,,,1605185990,1605185990,0,0
436,active,1,1605166561,1,0,0,0,3281,3281,1,False,0,14,,,1605185990,1605185990,0,0
437,active,1,1605185694,1,0,0,3,3282,3282,1,True,7,31,,,1605185990,1605185990,0,3
438,active,1,1605185860,1,1,0,1,3283,3283,1,False,4,42,,,1605185990,1605185990,0,1
439,active,1,1605184403,1,0,0,3,3284,3284,1,False,25,13,,,1605185990,1605185990,0,5
440,active,1,1605185787,1,0,0,5,3285,3285,1,False,12,31,,,1605185990,1605185990,0,2
441,active,1,1605185951,1,1,0,0,3286,3286,1,False,6,32,,,1605185990,1605185990,9,0
442,active,1,1605185688,1,3,0,6,3287,3287,1,False,35,9,,,1605185990,1605185990,0,4
443,active,1,1605185953,1,1,0,9,3288,3288,1,False,27,11,,,1605185990,1605185990,0,4
444,active,1,1605185526,1,0,0,2,3289,3289,1,False,5,27,,,1605185990,1605185990,0,4
445,active,1,1605185703,1,0,1,2,3290,3290,1,False,15,19,,,1605185990,1605185990,0,0
446,active,1,1605185227,1,2,1,3,3292,3292,1,True,9,31,,,1605185990,1605185990,1,0
447,active,1,1605184388,1,0,0,1,3293,3293,1,False,4,20,,,1605185990,1605185990,0,3
448,active,1,1605185177,1,0,0,25,3294,3294,1,True,27,11,,,1605185990,1605185990,0,3
449,active,1,1605178492,1,0,0,0,3296,3296,1,False,6,36,,,1605185990,1605185990,0,4
450,active,1,1605185193,1,0,0,6,3297,3297,1,False,9,12,,,1605185990,1605185990,0,2
451,active,1,1605177809,1,0,0,0,3298,3298,1,False,11,12,,,1605185990,1605185990,3,0
452,active,1,1605184537,1,1,0,1,3299,3299,1,False,10,14,,,1605185990,1605185990,1,0
453,active,1,1605185206,1,0,0,0,3300,3300,1,False,0,25,,,1605185990,1605185990,1,0
454,active,1,1605185886,1,2,2,23,3301,3301,1,False,27,8,,,1605185990,1605185990,0,10
455,active,1,1605184555,1,0,0,1,3302,3302,1,False,2,20,,,1605185990,1605185990,0,0
456,active,1,1605168691,1,0,0,0,3303,3303,1,False,18,7,,,1605185990,1605185990,1,0
457,active,1,1605185493,1,0,0,0,3304,3304,1,False,21,6,,,1605185990,1605185990,0,1
458,active,1,1605185593,1,0,0,0,3305,3305,1,False,11,28,,,1605185990,1605185990,0,9
459,active,1,1605185885,1,0,0,1,3306,3306,1,False,4,19,,,1605185990,1605185990,0,1
460,active,1,1605183179,1,0,0,3,3307,3307,1,False,10,21,,,1605185990,1605185990,1,0
461,active,1,1605185469,1,0,0,2,3308,3308,1,False,25,2,,,1605185990,1605185990,0,3
462,active,1,1605172467,1,0,0,0,3309,3309,1,False,11,19,,,1605185990,1605185990,1,0
463,active,1,1605185783,1,0,0,2,3310,3310,1,False,5,19,,,1605185990,1605185990,1,0
464,active,1,1605184863,1,0,0,0,3311,3311,1,False,18,3,,,1605185990,1605185990,0,1
465,active,0,1605166561,1,2,0,4,3312,3312,0,False,31,6,,,1605185990,1605185990,0,0
466,active,1,1605185348,1,0,0,1,3313,3313,1,False,11,18,,,1605185990,1605185990,0,2
467,active,1,1605185532,1,1,0,6,3314,3314,1,False,21,10,,,1605185990,1605185990,0,6
468,active,1,1605185192,1,1,0,0,3315,3315,1,False,11,11,,,1605185990,1605185990,0,0
469,active,1,1605185424,1,0,0,2,3317,3317,1,False,8,16,,,1605185990,1605185990,0,2
470,active,1,1605185826,1,2,0,1,3318,3318,1,False,25,12,,,1605185990,1605185990,0,3
471,active,1,1605185428,1,2,0,0,3319,3319,1,False,16,3,,,1605185990,1605185990,0,0
472,active,1,1605185909,1,0,0,0,3321,3321,1,False,22,3,,,1605185990,1605185990,0,4
473,active,1,1605167766,1,0,0,2,3322,3322,1,False,25,0,,,1605185990,1605185990,0,2
474,active,1,1605184716,1,3,0,10,3323,3323,1,True,32,24,,,1605185990,1605185990,0,3
475,active,1,1605167766,1,0,0,0,3324,3324,1,False,25,0,,,1605185990,1605185990,0,1
476,active,1,1605182531,1,0,0,1,3325,3325,1,False,2,29,,,1605185990,1605185990,0,1
477,active,1,1605183433,1,0,0,0,3326,3326,1,False,9,12,,,1605185990,1605185990,1,0
478,active,1,1605185984,1,1,0,1,3327,3327,1,False,7,19,,,1605185990,1605185990,0,1
479,active,1,1605185689,1,2,0,2,3328,3328,1,False,7,30,,,1605185990,1605185990,0,0
480,active,1,1605181672,1,1,0,0,3329,3329,1,False,16,10,,,1605185990,1605185990,0,2
481,active,1,1605167766,1,0,0,3,3330,3330,1,False,6,13,,,1605185990,1605185990,0,0
482,active,1,1605184807,1,1,0,3,3331,3331,1,True,14,24,,,1605185990,1605185990,0,1
483,active,1,1605170179,1,0,0,2,3332,3332,1,False,18,1,,,1605185990,1605185990,0,0
484,active,1,1605183583,1,0,0,2,3333,3333,1,False,20,1,,,1605185990,1605185990,0,0
485,active,1,1605185109,1,3,0,2,3335,3335,1,False,22,3,,,1605185990,1605185990,0,0
486,active,1,1605185314,1,3,0,5,3336,3336,1,False,11,27,,,1605185990,1605185990,2,0
487,active,1,1605167768,1,0,0,0,3337,3337,1,False,20,3,,,1605185990,1605185990,1,0
488,active,1,1605185569,1,0,0,1,3338,3338,1,False,20,11,,,1605185990,1605185990,2,0
489,active,1,1605182073,1,0,0,0,3339,3339,1,False,20,3,,,1605185990,1605185990,1,0
490,active,1,1605167766,1,0,0,0,3340,3340,1,False,21,0,,,1605185990,1605185990,0,0
491,active,1,1605167767,1,0,0,0,3342,3342,1,False,19,4,,,1605185990,1605185990,0,1
492,active,1,1605181099,1,0,0,1,3343,3343,1,False,7,16,,,1605185990,1605185990,0,1
493,active,1,1605167768,1,1,0,0,3344,3344,1,False,7,11,,,1605185990,1605185990,1,0
494,active,1,1605185400,1,0,0,11,3345,3345,1,False,23,12,,,1605185990,1605185990,3,0
495,active,1,1605185870,1,0,0,1,3346,3346,1,False,5,24,,,1605185990,1605185990,0,2
496,active,1,1605183910,1,2,0,1,3347,3347,1,False,13,6,,,1605185990,1605185990,0,0
497,active,1,1605185759,1,0,0,0,3348,3348,1,False,12,7,,,1605185990,1605185990,0,0
498,active,1,1605181405,1,0,0,1,3349,3349,1,False,7,23,,,1605185990,1605185990,2,0
499,active,1,1605184771,1,0,0,16,3350,3350,1,False,18,21,,,1605185990,1605185990,1,0
500,active,1,1605185744,1,2,0,4,3351,3351,1,False,19,4,,,1605185990,1605185990,0,2
501,active,1,1605182415,1,0,0,2,3352,3352,1,False,17,4,,,1605185990,1605185990,0,0
502,active,1,1605185439,1,0,0,0,3354,3354,1,True,3,28,,,1605185990,1605185990,2,0
503,active,1,1605181893,1,0,0,2,3355,3355,1,False,9,16,,,1605185990,1605185990,0,3
504,active,1,1605185861,1,0,0,3,3356,3356,1,False,7,14,,,1605185990,1605185990,0,2
505,active,1,1605179586,1,2,0,9,3357,3357,1,False,13,20,,,1605185990,1605185990,0,4
506,active,1,1605185921,1,0,0,1,3358,3358,1,False,3,22,,,1605185990,1605185990,0,3
507,active,1,1605181980,1,1,0,1,3359,3359,1,False,6,34,,,1605185990,1605185990,0,0
508,active,1,1605177822,1,1,0,0,3361,3361,1,False,7,15,,,1605185990,1605185990,0,0
509,active,1,1605185714,1,0,0,1,3362,3362,1,False,3,31,,,1605185990,1605185990,0,1
510,active,1,1605166561,1,2,0,1,3363,3363,1,False,19,12,,,1605185990,1605185990,0,1
511,active,1,1605185743,1,0,0,0,3364,3364,1,False,22,5,,,1605185990,1605185990,0,0
512,active,1,1605185452,1,0,0,1,3365,3365,1,False,5,22,,,1605185990,1605185990,0,1
513,active,1,1605183873,1,0,0,3,3366,3366,1,False,26,5,,,1605185990,1605185990,0,5
514,active,1,1605185884,1,2,0,2,3367,3367,1,False,14,23,,,1605185990,1605185990,3,0
515,active,1,1605185591,1,0,0,1,3368,3368,1,False,25,5,,,1605185990,1605185990,0,4
516,active,1,1605184208,1,1,0,0,3369,3369,1,False,0,28,,,1605185990,1605185990,3,0
517,active,1,1605183750,1,0,0,0,3370,3370,1,False,8,17,,,1605185990,1605185990,0,2
518,active,1,1605185324,1,0,0,2,3372,3372,1,False,27,12,,,1605185990,1605185990,4,0
519,active,1,1605167767,1,0,0,0,3373,3373,1,False,25,2,,,1605185990,1605185990,0,0
520,active,1,1605184254,1,0,0,0,3374,3374,1,True,11,25,,,1605185990,1605185990,0,0
521,active,1,1605184846,1,0,0,0,3375,3375,1,False,1,34,,,1605185990,1605185990,1,0
522,active,1,1605185987,1,0,0,4,3376,3376,1,False,23,16,,,1605185990,1605185990,1,0
523,active,1,1605183874,1,0,0,1,3377,3377,1,False,23,2,,,1605185990,1605185990,0,0
524,active,1,1605185539,1,0,0,7,3378,3378,1,False,10,18,,,1605185990,1605185990,3,0
525,active,1,1605185616,1,0,0,5,3379,3379,1,False,34,1,,,1605185990,1605185990,0,1
526,active,1,1605167766,1,0,0,1,3381,3381,1,False,18,3,,,1605185990,1605185990,1,0
527,active,1,1605185431,1,0,0,7,3382,3382,1,False,28,3,,,1605185990,1605185990,0,2
528,active,1,1605185448,1,3,0,16,3383,3383,1,False,19,3,,,1605185990,1605185990,0,3
529,active,1,1605185036,1,0,0,2,3384,3384,1,False,6,19,,,1605185990,1605185990,0,1
530,active,1,1605167768,1,0,0,3,3386,3386,1,False,7,20,,,1605185990,1605185990,0,1
531,active,1,1605182278,1,0,1,1,3387,3387,1,False,24,0,,,1605185990,1605185990,0,0
532,active,1,1605180964,1,0,0,1,3388,3388,1,False,22,3,,,1605185990,1605185990,0,0
533,active,1,1605184399,1,1,0,1,3389,3389,1,False,20,7,,,1605185990,1605185990,1,0
534,active,1,1605185927,1,2,0,2,3390,3390,1,False,19,3,,,1605185990,1605185990,0,1
535,active,1,1605167468,1,1,0,3,3391,3391,1,False,24,0,,,1605185990,1605185990,0,1
536,active,1,1605172705,1,1,0,0,3392,3392,1,False,12,6,,,1605185990,1605185990,1,0
537,active,1,1605178942,1,0,0,0,3393,3393,1,False,16,3,,,1605185990,1605185990,1,0
538,active,1,1605185182,1,0,0,0,3394,3394,1,False,17,4,,,1605185990,1605185990,0,1
539,active,1,1605167767,1,0,0,2,3395,3395,1,False,19,0,,,1605185990,1605185990,0,0
540,active,1,1605176425,1,0,0,1,3396,3396,1,False,5,20,,,1605185990,1605185990,1,0
541,active,1,1605167766,1,1,0,1,3397,3397,1,False,18,6,,,1605185990,1605185990,0,0
542,active,1,1605185984,1,0,0,0,3398,3398,1,False,19,4,,,1605185990,1605185990,0,2
543,active,1,1605185378,1,0,0,1,3399,3399,1,False,24,0,,,1605185990,1605185990,0,0
544,active,1,1605185880,1,0,0,0,3400,3400,1,True,15,9,,,1605185990,1605185990,2,0
545,active,1,1605185477,1,0,0,0,3402,3402,1,False,14,9,,,1605185990,1605185990,4,0
546,active,1,1605167766,1,0,0,1,3403,3403,1,False,31,0,,,1605185990,1605185990,0,0
547,active,1,1605185831,1,0,0,0,3404,3404,1,False,23,4,,,1605185990,1605185990,2,0
548,active,1,1605167766,1,0,0,0,3405,3405,1,False,2,21,,,1605185990,1605185990,0,0
549,active,1,1605183564,1,2,0,0,3407,3407,1,False,1,20,,,1605185990,1605185990,1,0
550,active,1,1605185754,1,0,0,2,3408,3408,1,False,22,5,,,1605185990,1605185990,0,0
551,active,1,1605185413,1,0,0,3,3409,3409,1,False,43,5,,,1605185990,1605185990,0,1
552,active,1,1605170178,1,0,0,0,3410,3410,1,False,74,3,,,1605185990,1605185990,0,2
553,active,1,1605181734,1,0,0,1,3411,3411,1,False,15,12,,,1605185990,1605185990,3,0
554,active,1,1605167798,1,1,0,0,3412,3412,1,False,12,5,,,1605185990,1605185990,0,3
555,active,1,1605185476,1,0,0,0,3414,3414,1,False,6,27,,,1605185990,1605185990,0,1
556,active,1,1605185752,1,0,0,0,3415,3415,1,False,5,20,,,1605185990,1605185990,1,0
557,active,1,1605183518,1,0,1,0,3416,3416,1,False,0,24,,,1605185990,1605185990,1,0
558,active,1,1605182759,1,0,0,0,3417,3417,1,False,25,2,,,1605185990,1605185990,0,1
559,active,1,1605185749,1,0,0,0,3418,3418,1,False,30,3,,,1605185990,1605185990,1,0
560,active,1,1605184479,1,1,0,0,3419,3419,1,False,25,1,,,1605185990,1605185990,1,0
561,active,1,1605183792,1,0,0,2,3420,3420,1,False,21,0,,,1605185990,1605185990,0,0
562,active,1,1605170178,1,0,0,0,3421,3421,1,False,22,1,,,1605185990,1605185990,0,0
563,active,1,1605183661,1,0,0,0,3422,3422,1,False,14,7,,,1605185990,1605185990,1,0
564,active,1,1605185610,1,1,0,3,3423,3423,1,True,10,18,,,1605185990,1605185990,0,1
565,active,1,1605185645,1,0,0,2,3424,3424,1,False,20,7,,,1605185990,1605185990,0,0
566,active,1,1605185850,1,2,0,5,3425,3425,1,False,14,17,,,1605185990,1605185990,0,3
567,active,1,1605185245,1,0,0,0,3429,3429,1,False,17,22,,,1605185990,1605185990,2,0
568,active,1,1605165356,1,1,0,1,3430,3430,1,False,5,19,,,1605185990,1605185990,0,0
569,active,1,1605184806,1,2,0,4,3435,3435,1,False,37,6,,,1605185990,1605185990,4,0
570,active,1,1605182579,1,1,0,2,3436,3436,1,False,25,9,,,1605185990,1605185990,3,0
571,active,1,1605179812,1,0,1,5,3437,3437,1,False,15,23,,,1605185990,1605185990,0,4
572,active,1,1605183720,1,1,0,0,3440,3440,1,False,29,17,,,1605185990,1605185990,0,0
573,active,1,1605183115,1,1,0,6,3443,3443,1,False,32,7,,,1605185990,1605185990,6,0
574,active,1,1605185871,1,0,0,0,3452,3452,1,False,42,1,,,1605185990,1605185990,0,2
575,active,1,1605184785,1,0,0,0,3453,3453,1,False,3,16,,,1605185990,1605185990,0,2
576,active,1,1605184840,1,0,0,0,3454,3454,1,False,3,21,,,1605185990,1605185990,0,1
577,active,1,1605184712,1,0,0,1,3456,3456,1,False,1,21,,,1605185990,1605185990,0,1
578,active,0,1605166560,1,0,46,0,3457,3457,0,False,0,0,,,1605185990,1605185990,0,0
579,active,1,1605183908,1,1,0,0,3459,3459,1,False,3,37,,,1605185990,1605185990,1,0
580,active,1,1605185316,1,0,0,1,3461,3461,1,False,28,5,,,1605185990,1605185990,0,0
581,active,1,1605184876,1,0,0,0,3462,3462,1,False,1,38,,,1605185990,1605185990,3,0
582,active,1,1605185392,1,0,0,0,3463,3463,1,False,32,5,,,1605185990,1605185990,0,0
583,active,1,1605184982,1,0,0,0,3467,3467,1,False,30,14,,,1605185990,1605185990,0,0
584,active,1,1605185076,1,1,0,2,3469,3469,1,False,20,2,,,1605185990,1605185990,3,0
585,active,1,1605179418,1,0,0,10,3472,3472,1,False,39,0,,,1605185990,1605185990,0,0
586,active,1,1605185421,1,1,0,0,3477,3477,1,False,8,24,,,1605185990,1605185990,0,0
587,active,1,1605184962,1,0,0,0,3478,3478,1,False,30,13,,,1605185990,1605185990,0,1
588,active,1,1605182514,1,1,0,0,3481,3481,1,False,20,1,,,1605185990,1605185990,0,1
589,active,1,1605166562,1,0,0,0,3483,3483,1,False,8,6,,,1605185990,1605185990,0,0
590,active,1,1605185911,1,1,0,0,3486,3486,1,False,25,4,,,1605185990,1605185990,0,0
591,active,1,1605185616,1,0,0,3,3490,3490,1,False,28,3,,,1605185990,1605185990,0,0
592,active,1,1605183094,1,0,0,1,3491,3491,1,False,21,3,,,1605185990,1605185990,0,0
593,active,1,1605184624,1,0,0,0,3492,3492,1,False,18,9,,,1605185990,1605185990,0,0
594,active,1,1605182260,1,0,0,3,3493,3493,1,False,30,1,,,1605185990,1605185990,0,1
595,active,1,1605182076,1,0,0,0,3494,3494,1,False,22,3,,,1605185990,1605185990,0,1
596,active,1,1605185444,1,0,0,1,3495,3495,1,False,12,2,,,1605185990,1605185990,0,0
597,active,1,1605185458,1,0,0,0,3496,3496,1,False,2,23,,,1605185990,1605185990,1,0
598,active,1,1605185501,1,1,0,2,3497,3497,1,False,13,9,,,1605185990,1605185990,1,0
599,active,1,1605183948,1,0,0,2,3498,3498,1,False,14,0,,,1605185990,1605185990,0,1
600,active,1,1605185882,1,3,0,0,3499,3499,1,False,22,0,,,1605185990,1605185990,0,0
601,active,1,1605181625,1,0,0,0,3500,3500,1,False,30,1,,,1605185990,1605185990,0,1
602,active,1,1605182526,1,0,0,4,3501,3501,1,False,26,3,,,1605185990,1605185990,0,0
603,active,1,1605183115,1,0,0,0,3502,3502,1,False,21,8,,,1605185990,1605185990,1,0
604,active,1,1605185340,1,0,0,3,3503,3503,1,False,26,4,,,1605185990,1605185990,0,0
605,active,1,1605184583,1,0,0,0,3504,3504,1,True,18,9,,,1605185990,1605185990,1,0
606,active,1,1605173503,1,5,0,1,3505,3505,1,False,23,5,,,1605185990,1605185990,0,1
607,active,1,1605184451,1,0,0,1,3506,3506,1,False,16,13,,,1605185990,1605185990,0,2
608,active,1,1605185647,1,1,0,2,3507,3507,1,False,23,12,,,1605185990,1605185990,0,2
609,active,1,1605185794,1,0,0,1,3508,3508,1,False,13,18,,,1605185990,1605185990,0,3
610,active,1,1605184629,1,0,0,2,3509,3509,1,False,25,6,,,1605185990,1605185990,0,0
611,active,1,1605184010,1,0,0,1,3510,3510,1,False,21,10,,,1605185990,1605185990,0,0
612,active,1,1605185225,1,2,0,1,3511,3511,1,False,18,2,,,1605185990,1605185990,0,0
613,active,1,1605182321,1,0,0,2,3513,3513,1,False,5,16,,,1605185990,1605185990,1,0
614,active,1,1605185124,1,0,0,1,3514,3514,1,False,7,16,,,1605185990,1605185990,0,2
615,out_of_service,0,1601651096,0,0,0,0,3515,3515,0,False,0,7,,,1605185990,1605185990,0,0
616,active,1,1605185305,1,0,0,2,3516,3516,1,False,4,27,,,1605185990,1605185990,2,0
617,active,1,1605178907,1,0,0,3,3517,3517,1,False,4,31,,,1605185990,1605185990,0,1
618,active,1,1605185193,1,0,0,1,3518,3518,1,True,32,2,,,1605185990,1605185990,0,1
619,active,1,1605185592,1,1,0,4,3520,3520,1,False,23,3,,,1605185990,1605185990,0,2
620,active,1,1605185824,1,0,0,3,3521,3521,1,False,25,11,,,1605185990,1605185990,0,3
621,active,1,1605168973,1,0,0,0,3522,3522,1,False,2,17,,,1605185990,1605185990,0,0
622,active,1,1605168972,1,1,0,2,3523,3523,1,False,11,13,,,1605185990,1605185990,0,2
623,active,1,1605178678,1,0,0,3,3524,3524,1,False,17,6,,,1605185990,1605185990,0,0
624,active,1,1605168974,1,0,0,1,3525,3525,1,False,8,13,,,1605185990,1605185990,0,1
625,active,1,1605185487,1,0,0,5,3526,3526,1,False,18,9,,,1605185990,1605185990,0,0
626,active,1,1605184757,1,1,0,0,3527,3527,1,False,4,22,,,1605185990,1605185990,0,1
627,active,1,1605184950,1,1,0,1,3528,3528,1,False,7,13,,,1605185990,1605185990,0,0
628,active,1,1605180838,1,0,0,0,3529,3529,1,False,11,14,,,1605185990,1605185990,0,0
629,active,1,1605184728,1,0,0,3,3530,3530,1,False,7,12,,,1605185990,1605185990,1,0
630,active,1,1605184735,1,0,0,0,3531,3531,1,False,5,22,,,1605185990,1605185990,0,0
631,active,1,1605185790,1,1,0,2,3532,3532,1,False,15,11,,,1605185990,1605185990,0,0
632,active,1,1605185070,1,0,0,0,3533,3533,1,False,13,21,,,1605185990,1605185990,2,0
633,active,1,1605185898,1,1,0,3,3534,3534,1,False,15,23,,,1605185990,1605185990,3,0
634,active,1,1605180081,1,0,0,1,3535,3535,1,False,16,11,,,1605185990,1605185990,0,0
635,active,1,1605185154,1,1,0,8,3536,3536,1,False,12,30,,,1605185990,1605185990,1,0
636,active,1,1605185557,1,1,0,0,3537,3537,1,False,11,17,,,1605185990,1605185990,1,0
637,active,1,1605185257,1,2,0,3,3538,3538,1,False,3,40,,,1605185990,1605185990,0,1
638,active,1,1605183829,1,0,0,2,3539,3539,1,False,14,29,,,1605185990,1605185990,0,0
639,active,1,1605184922,1,0,0,1,3540,3540,1,False,10,25,,,1605185990,1605185990,0,2
640,active,1,1605184900,1,0,0,1,3541,3541,1,False,19,20,,,1605185990,1605185990,2,0
641,active,1,1605180589,1,1,0,0,3542,3542,1,False,2,26,,,1605185990,1605185990,0,0
642,active,1,1605170179,1,0,0,0,3543,3543,1,False,5,30,,,1605185990,1605185990,2,0
643,active,1,1605168973,1,1,0,1,3544,3544,1,False,9,17,,,1605185990,1605185990,0,2
644,active,1,1605168972,1,0,0,2,3545,3545,1,False,12,21,,,1605185990,1605185990,0,1
645,active,1,1605168973,1,0,0,0,3546,3546,1,False,4,17,,,1605185990,1605185990,0,1
646,active,1,1605185755,1,0,0,3,3547,3547,1,False,37,4,,,1605185990,1605185990,0,2
647,active,1,1605180162,1,1,0,0,3549,3549,1,False,0,24,,,1605185990,1605185990,0,0
648,active,1,1605183983,1,0,0,1,3551,3551,1,False,9,14,,,1605185990,1605185990,0,0
649,active,1,1605184622,1,0,0,1,3552,3552,1,False,1,38,,,1605185990,1605185990,0,0
650,active,1,1605184647,1,0,0,1,3553,3553,1,False,20,17,,,1605185990,1605185990,0,0
651,active,1,1605166561,1,3,0,1,3554,3554,1,False,13,11,,,1605185990,1605185990,0,1
652,active,1,1605185081,1,0,0,6,3555,3555,1,False,6,21,,,1605185990,1605185990,0,0
653,active,1,1605168973,1,0,0,2,3557,3557,1,False,6,13,,,1605185990,1605185990,2,0
654,active,1,1605185708,1,1,0,1,3558,3558,1,False,5,21,,,1605185990,1605185990,0,1
655,active,1,1605169866,1,0,0,1,3559,3559,1,False,1,18,,,1605185990,1605185990,1,0
656,active,1,1605168972,1,0,0,0,3561,3561,1,False,6,20,,,1605185990,1605185990,0,0
657,active,1,1605185438,1,0,0,1,3562,3562,1,False,24,3,,,1605185990,1605185990,0,3
658,active,1,1605185853,1,10,19,0,3563,3563,1,False,0,0,,,1605185990,1605185990,0,0
659,active,1,1605178907,1,0,0,2,3564,3564,1,False,11,8,,,1605185990,1605185990,0,0
660,active,1,1605168972,1,0,0,1,3565,3565,1,False,8,11,,,1605185990,1605185990,0,0
661,active,1,1605184512,1,0,0,1,3566,3566,1,False,6,19,,,1605185990,1605185990,0,1
662,active,1,1605179973,1,0,0,0,3567,3567,1,False,3,16,,,1605185990,1605185990,0,0
663,active,1,1605168972,1,0,0,0,3568,3568,1,False,2,19,,,1605185990,1605185990,0,2
664,active,1,1605168973,1,1,0,3,3569,3569,1,False,4,24,,,1605185990,1605185990,0,3
665,active,1,1605183114,1,0,0,0,3570,3570,1,False,4,27,,,1605185990,1605185990,0,0
666,active,1,1605184362,1,1,0,8,3571,3571,1,False,9,14,,,1605185990,1605185990,0,1
667,active,1,1605179367,1,1,0,0,3572,3572,1,False,7,25,,,1605185990,1605185990,1,0
668,active,1,1605168972,1,0,0,0,3573,3573,1,False,0,25,,,1605185990,1605185990,0,0
669,active,1,1605168974,1,0,0,0,3574,3574,1,False,1,22,,,1605185990,1605185990,0,1
670,active,1,1605185593,1,0,0,1,3575,3575,1,False,8,11,,,1605185990,1605185990,1,0
671,active,1,1605185815,1,0,0,0,3576,3576,1,False,6,21,,,1605185990,1605185990,0,0
672,active,1,1605183341,1,0,0,1,3577,3577,1,False,5,18,,,1605185990,1605185990,0,1
673,active,1,1605184222,1,0,0,0,3578,3578,1,False,2,19,,,1605185990,1605185990,0,0
674,active,1,1605185723,1,0,0,4,3579,3579,1,False,8,17,,,1605185990,1605185990,0,1
675,active,1,1605183763,1,3,0,8,3580,3580,1,False,12,15,,,1605185990,1605185990,0,3
676,active,1,1605185979,1,0,0,0,3581,3581,1,False,14,13,,,1605185990,1605185990,0,1
677,active,1,1605183423,1,0,0,2,3582,3582,1,False,2,26,,,1605185990,1605185990,0,0
678,active,1,1605170178,1,0,0,1,3583,3583,1,False,5,26,,,1605185990,1605185990,2,0
679,active,1,1605168974,1,0,0,1,3584,3584,1,False,3,39,,,1605185990,1605185990,1,0
680,active,1,1605184984,1,0,0,1,3585,3585,1,False,5,19,,,1605185990,1605185990,0,3
681,active,1,1605185898,1,1,0,2,3586,3586,1,False,7,11,,,1605185990,1605185990,1,0
682,active,1,1605185785,1,0,0,2,3587,3587,1,False,3,24,,,1605185990,1605185990,0,0
683,active,1,1605178274,1,1,0,1,3588,3588,1,False,11,9,,,1605185990,1605185990,0,0
684,active,1,1605184823,1,0,0,2,3589,3589,1,False,6,13,,,1605185990,1605185990,0,0
685,active,1,1605180640,1,0,0,2,3590,3590,1,False,6,13,,,1605185990,1605185990,0,1
686,active,1,1605168973,1,1,0,0,3591,3591,1,False,2,18,,,1605185990,1605185990,0,2
687,active,1,1605185065,1,0,0,3,3592,3592,1,False,11,8,,,1605185990,1605185990,0,1
688,active,1,1605181898,1,0,0,2,3593,3593,1,False,7,28,,,1605185990,1605185990,0,1
689,active,1,1605180843,1,0,0,0,3595,3595,1,False,7,11,,,1605185990,1605185990,0,0
690,active,1,1605167767,1,2,0,2,3596,3596,1,False,17,0,,,1605185990,1605185990,0,0
691,active,1,1605181900,1,0,0,5,3597,3597,1,False,13,12,,,1605185990,1605185990,1,0
