,num_bikes_available,is_renting,station_id,legacy_id,num_bikes_disabled,num_docks_available,eightd_has_available_keys,station_status,is_installed,num_ebikes_available,is_returning,num_docks_disabled,last_reported,eightd_active_station_services,valet,starttime,timestamp,demand,supply
1122,17,1,4134,4134,0,7,False,active,1,2,1,0,1605260271,,,1605265190,1605265190,1,0
1123,4,1,4135,4135,0,18,False,active,1,0,1,1,1605260270,,,1605265190,1605265190,0,0
1124,6,1,4136,4136,1,13,False,active,1,0,1,0,1605260570,,,1605265190,1605265190,0,0
1125,7,1,4137,4137,0,20,False,active,1,0,1,0,1605260271,,,1605265190,1605265190,0,0
1126,2,1,4138,4138,0,17,False,active,1,2,1,0,1605260529,,,1605265190,1605265190,0,0
1127,7,1,4139,4139,0,12,False,active,1,1,1,0,1605260270,,,1605265190,1605265190,0,0
1128,8,1,4140,4140,0,15,False,active,1,3,1,1,1605260270,,,1605265190,1605265190,0,0
1129,17,0,4141,4141,0,3,False,active,1,4,0,0,1605231642,,,1605265190,1605265190,0,0
1130,0,1,4142,4142,0,19,False,active,1,0,1,0,1605260272,,,1605265190,1605265190,0,0
1131,3,1,4143,4143,0,18,False,active,1,1,1,0,1605260272,,,1605265190,1605265190,0,0
1132,4,1,4144,4144,0,17,False,active,1,3,1,0,1605260273,,,1605265190,1605265190,0,0
1133,2,1,4146,4146,0,27,False,active,1,2,1,0,1605261471,,,1605265190,1605265190,0,0
1134,1,1,4147,4147,0,18,False,active,1,0,1,0,1605260271,,,1605265190,1605265190,0,0
1135,0,1,4148,4148,9,0,False,active,1,0,1,18,1605265000,,,1605265190,1605265190,0,0
1136,1,1,4149,4149,0,19,False,active,1,1,1,0,1605260272,,,1605265190,1605265190,0,0
1137,0,0,4151,4151,0,0,False,out_of_service,0,0,0,0,86400,,,1605265190,1605265190,0,0
1138,1,1,4152,4152,0,20,False,active,1,1,1,0,1605260272,,,1605265190,1605265190,0,0
1139,1,1,4153,4153,0,26,False,active,1,0,1,0,1605260271,,,1605265190,1605265190,0,0
1140,3,1,4154,4154,0,16,False,active,1,3,1,0,1605260270,,,1605265190,1605265190,0,0
1141,2,1,4155,4155,0,17,False,active,1,2,1,0,1605260271,,,1605265190,1605265190,0,0
1142,5,1,4156,4156,0,14,False,active,1,1,1,0,1605260270,,,1605265190,1605265190,0,0
1143,4,1,4157,4157,0,15,False,active,1,2,1,0,1605260272,,,1605265190,1605265190,0,0
1144,3,1,4158,4158,0,16,False,active,1,3,1,0,1605264988,,,1605265190,1605265190,0,0
1145,9,1,4159,4159,0,10,False,active,1,2,1,0,1605260271,,,1605265190,1605265190,0,0
1146,12,1,4160,4160,0,7,False,active,1,3,1,0,1605260271,,,1605265190,1605265190,0,0
1147,5,1,4161,4161,0,14,False,active,1,0,1,0,1605260272,,,1605265190,1605265190,0,0
1148,9,1,4162,4162,0,10,False,active,1,0,1,0,1605260270,,,1605265190,1605265190,0,0
1149,17,1,4163,4163,0,2,False,active,1,4,1,0,1605260272,,,1605265190,1605265190,0,0
1150,1,1,4164,4164,0,17,False,active,1,0,1,0,1605261471,,,1605265190,1605265190,0,0
1151,6,1,4165,4165,1,12,False,active,1,4,1,0,1605260270,,,1605265190,1605265190,0,0
1152,19,1,4166,4166,0,8,False,active,1,1,1,0,1605261286,,,1605265190,1605265190,0,0
1153,2,1,4167,4167,2,15,False,active,1,2,1,0,1605260271,,,1605265190,1605265190,0,0
1154,7,1,4168,4168,0,12,False,active,1,2,1,0,1605260272,,,1605265190,1605265190,0,0
1155,0,1,4169,4169,0,21,False,active,1,0,1,0,1605260271,,,1605265190,1605265190,0,0
1156,4,1,4170,4170,0,15,False,active,1,0,1,0,1605260272,,,1605265190,1605265190,0,0
1157,1,1,4171,4171,0,20,False,active,1,0,1,0,1605260270,,,1605265190,1605265190,0,0
1158,11,1,4172,4172,0,8,False,active,1,6,1,0,1605260271,,,1605265190,1605265190,0,0
1159,2,1,4173,4173,1,17,False,active,1,1,1,0,1605260273,,,1605265190,1605265190,0,0
1160,18,1,4174,4174,1,2,False,active,1,0,1,0,1605260271,,,1605265190,1605265190,0,0
1161,9,1,4175,4175,0,11,False,active,1,1,1,0,1605260272,,,1605265190,1605265190,0,0
1162,1,1,4177,4177,0,19,False,active,1,0,1,0,1605260271,,,1605265190,1605265190,0,0
1163,8,1,4179,4179,0,15,False,active,1,0,1,0,1605260272,,,1605265190,1605265190,0,0
1164,5,1,4180,4180,0,15,False,active,1,3,1,0,1605260271,,,1605265190,1605265190,0,0
1165,7,1,4181,4181,1,11,False,active,1,4,1,0,1605261471,,,1605265190,1605265190,0,0
1166,6,1,4182,4182,0,13,False,active,1,2,1,0,1605260271,,,1605265190,1605265190,0,0
1167,4,1,4183,4183,1,14,False,active,1,2,1,0,1605260272,,,1605265190,1605265190,0,0
1168,7,1,4185,4185,0,12,False,active,1,2,1,0,1605260272,,,1605265190,1605265190,0,0
1169,3,1,4186,4186,0,24,False,active,1,0,1,0,1605260271,,,1605265190,1605265190,0,0
1170,3,1,4188,4188,0,28,False,active,1,2,1,0,1605264692,,,1605265190,1605265190,0,0
1171,3,1,4189,4189,0,16,False,active,1,2,1,0,1605260272,,,1605265190,1605265190,0,0
1172,0,1,4190,4190,0,19,False,active,1,0,1,0,1605260271,,,1605265190,1605265190,0,0
1173,1,1,4191,4191,0,19,False,active,1,1,1,0,1605260272,,,1605265190,1605265190,0,0
1174,5,1,4192,4192,0,14,False,active,1,2,1,0,1605260271,,,1605265190,1605265190,0,0
1175,7,1,4193,4193,0,14,False,active,1,4,1,0,1605260270,,,1605265190,1605265190,0,1
1176,7,1,4194,4194,0,23,False,active,1,0,1,0,1605260271,,,1605265190,1605265190,0,0
1177,16,1,4195,4195,0,14,False,active,1,0,1,0,1605260272,,,1605265190,1605265190,0,0
1178,3,1,4198,4198,0,18,False,active,1,0,1,0,1605262571,,,1605265190,1605265190,0,0
1179,8,1,4199,4199,0,13,False,active,1,0,1,0,1605260271,,,1605265190,1605265190,0,0
1180,3,1,4200,4200,1,23,False,active,1,1,1,0,1605261471,,,1605265190,1605265190,0,0
1181,10,1,4201,4201,0,11,False,active,1,4,1,0,1605260271,,,1605265190,1605265190,0,0
1182,8,1,4202,4202,1,10,False,active,1,3,1,0,1605260271,,,1605265190,1605265190,0,1
1183,1,1,4204,4204,0,18,False,active,1,1,1,0,1605261471,,,1605265190,1605265190,0,0
1184,12,1,4205,4205,0,7,False,active,1,1,1,0,1605260271,,,1605265190,1605265190,0,0
1185,18,1,4206,4206,0,9,False,active,1,3,1,0,1605260271,,,1605265190,1605265190,0,0
1186,7,1,4207,4207,0,12,False,active,1,4,1,0,1605260271,,,1605265190,1605265190,0,0
1187,7,1,4208,4208,0,12,False,active,1,2,1,0,1605261471,,,1605265190,1605265190,0,0
1188,1,1,4209,4209,0,17,False,active,1,0,1,0,1605260271,,,1605265190,1605265190,0,0
1189,3,1,4210,4210,0,21,False,active,1,0,1,0,1605260271,,,1605265190,1605265190,0,0
1190,1,1,4211,4211,0,18,False,active,1,0,1,0,1605260272,,,1605265190,1605265190,0,0
1191,1,1,4212,4212,0,18,False,active,1,1,1,0,1605264332,,,1605265190,1605265190,0,0
1192,1,1,4213,4213,0,18,False,active,1,1,1,0,1605260271,,,1605265190,1605265190,0,0
1193,1,1,4220,4220,1,24,False,active,1,0,1,0,1605263235,,,1605265190,1605265190,2,0
1194,14,1,4222,4222,1,12,False,active,1,1,1,0,1605260274,,,1605265190,1605265190,0,0
1195,6,1,4225,4225,0,27,False,active,1,0,1,0,1605260271,,,1605265190,1605265190,0,0
1196,5,1,4227,4227,0,14,False,active,1,0,1,0,1605260272,,,1605265190,1605265190,0,0
1197,3,1,4228,4228,0,16,False,active,1,0,1,0,1605260272,,,1605265190,1605265190,0,0
1198,3,1,4229,4229,0,20,False,active,1,0,1,0,1605261471,,,1605265190,1605265190,0,0
1199,0,1,4230,4230,0,19,False,active,1,0,1,0,1605260272,,,1605265190,1605265190,0,0
1200,5,1,4245,4245,0,18,False,active,1,1,1,0,1605261471,,,1605265190,1605265190,0,0
1201,15,1,4247,4247,0,6,False,active,1,9,1,0,1605261471,,,1605265190,1605265190,0,0
1202,23,1,4249,4249,0,2,False,active,1,5,1,0,1605260270,,,1605265190,1605265190,0,0
1203,0,0,4250,4250,0,0,False,out_of_service,0,0,0,0,86400,,,1605265190,1605265190,0,0
