,station_status,station_id,is_renting,is_returning,num_docks_disabled,num_bikes_available,num_ebikes_available,num_bikes_disabled,eightd_has_available_keys,legacy_id,last_reported,num_docks_available,is_installed,eightd_active_station_services,valet,starttime,timestamp,demand,supply
1124,active,4136,1,1,0,7,0,1,False,4136,1605233784,12,1,,,1605236395,1605236395,0,0
1125,active,4137,1,1,0,8,1,0,False,4137,1605232741,19,1,,,1605236395,1605236395,0,1
1126,active,4138,1,1,0,2,2,0,False,4138,1605232269,17,1,,,1605236395,1605236395,0,0
1127,active,4139,1,1,0,5,0,0,False,4139,1605184420,14,1,,,1605236395,1605236395,0,0
1128,active,4140,1,1,1,6,2,0,False,4140,1605222475,17,1,,,1605236395,1605236395,0,0
1129,active,4141,0,0,0,17,4,0,False,4141,1605231642,3,1,,,1605236395,1605236395,0,0
1130,active,4142,1,1,0,0,0,0,False,4142,1605173798,19,1,,,1605236395,1605236395,0,0
1131,active,4143,1,1,0,3,1,0,False,4143,1605230279,18,1,,,1605236395,1605236395,0,0
1132,active,4144,1,1,0,0,0,1,False,4144,1605213374,0,1,,,1605236395,1605236395,0,0
1133,active,4146,1,1,0,2,2,0,False,4146,1605174997,27,1,,,1605236395,1605236395,0,0
1134,active,4147,1,1,0,1,0,1,False,4147,1605215248,17,1,,,1605236395,1605236395,0,0
1135,active,4148,1,1,18,0,0,9,False,4148,1605236370,0,1,,,1605236395,1605236395,0,0
1136,active,4149,1,1,0,1,1,0,False,4149,1605208173,19,1,,,1605236395,1605236395,1,0
1137,out_of_service,4151,0,0,0,0,0,0,False,4151,86400,0,0,,,1605236395,1605236395,0,0
1138,active,4152,1,1,0,1,1,0,False,4152,1605231853,20,1,,,1605236395,1605236395,0,0
1139,active,4153,1,1,0,1,0,0,False,4153,1605225508,26,1,,,1605236395,1605236395,0,0
1140,active,4154,1,1,0,2,2,0,False,4154,1605219021,17,1,,,1605236395,1605236395,0,0
1141,active,4155,1,1,0,1,1,0,False,4155,1605199196,18,1,,,1605236395,1605236395,1,0
1142,active,4156,1,1,0,5,1,0,False,4156,1605232124,14,1,,,1605236395,1605236395,0,0
1143,active,4157,1,1,0,2,0,0,False,4157,1605231317,17,1,,,1605236395,1605236395,0,0
1144,active,4158,1,1,0,3,2,0,False,4158,1605234693,16,1,,,1605236395,1605236395,0,1
1145,active,4159,1,1,0,10,3,0,False,4159,1605232163,9,1,,,1605236395,1605236395,0,0
1146,active,4160,1,1,0,9,0,0,False,4160,1605228153,10,1,,,1605236395,1605236395,0,0
1147,active,4161,1,1,0,5,0,0,False,4161,1605221961,14,1,,,1605236395,1605236395,0,0
1148,active,4162,1,1,0,10,0,0,False,4162,1605214595,9,1,,,1605236395,1605236395,0,0
1149,active,4163,1,1,0,16,3,0,False,4163,1605236270,3,1,,,1605236395,1605236395,1,0
1150,active,4164,1,1,0,2,0,0,False,4164,1605231155,16,1,,,1605236395,1605236395,0,0
1151,active,4165,1,1,0,4,2,2,False,4165,1605227079,13,1,,,1605236395,1605236395,0,0
1152,active,4166,1,1,0,18,0,0,False,4166,1605235943,9,1,,,1605236395,1605236395,0,0
1153,active,4167,1,1,0,2,2,3,False,4167,1605236135,14,1,,,1605236395,1605236395,0,0
1154,active,4168,1,1,0,6,1,0,False,4168,1605216537,13,1,,,1605236395,1605236395,0,0
1155,active,4169,1,1,0,0,0,0,False,4169,1605197849,21,1,,,1605236395,1605236395,0,0
1156,active,4170,1,1,0,4,0,0,False,4170,1605232049,15,1,,,1605236395,1605236395,0,0
1157,active,4171,1,1,0,2,0,0,False,4171,1605198667,19,1,,,1605236395,1605236395,0,0
1158,active,4172,1,1,0,9,4,2,False,4172,1605234192,8,1,,,1605236395,1605236395,1,0
1159,active,4173,1,1,0,3,2,1,False,4173,1605233734,16,1,,,1605236395,1605236395,0,1
1160,active,4174,1,1,0,18,0,1,False,4174,1605235433,2,1,,,1605236395,1605236395,0,0
1161,active,4175,1,1,0,7,0,0,False,4175,1605173797,13,1,,,1605236395,1605236395,1,0
1162,active,4177,1,1,0,1,0,0,False,4177,1605224970,19,1,,,1605236395,1605236395,0,0
1163,active,4179,1,1,0,8,1,0,False,4179,1605233749,15,1,,,1605236395,1605236395,0,0
1164,active,4180,1,1,0,5,3,0,False,4180,1605232860,15,1,,,1605236395,1605236395,0,0
1165,active,4181,1,1,0,5,2,1,False,4181,1605234303,13,1,,,1605236395,1605236395,2,0
1166,active,4182,1,1,0,7,3,0,False,4182,1605225164,12,1,,,1605236395,1605236395,0,0
1167,active,4183,1,1,0,5,2,1,False,4183,1605232833,13,1,,,1605236395,1605236395,0,1
1168,active,4185,1,1,0,8,3,0,False,4185,1605235698,11,1,,,1605236395,1605236395,0,0
1169,active,4186,1,1,0,3,0,0,False,4186,1605235282,24,1,,,1605236395,1605236395,0,1
1170,active,4188,1,1,0,2,2,0,False,4188,1605225327,29,1,,,1605236395,1605236395,0,0
1171,active,4189,1,1,0,0,0,1,False,4189,1605228954,18,1,,,1605236395,1605236395,1,0
1172,active,4190,1,1,0,0,0,0,False,4190,1605230785,19,1,,,1605236395,1605236395,0,0
1173,active,4191,1,1,0,1,1,0,False,4191,1605197355,19,1,,,1605236395,1605236395,0,0
1174,active,4192,1,1,0,6,2,0,False,4192,1605232235,13,1,,,1605236395,1605236395,0,0
1175,active,4193,1,1,0,3,0,1,False,4193,1605221938,17,1,,,1605236395,1605236395,0,0
1176,active,4194,1,1,0,9,0,0,False,4194,1605222989,21,1,,,1605236395,1605236395,0,0
1177,active,4195,1,1,0,16,0,0,False,4195,1605235944,14,1,,,1605236395,1605236395,0,0
1178,active,4198,1,1,0,5,1,0,False,4198,1605233358,16,1,,,1605236395,1605236395,0,0
1179,active,4199,1,1,0,9,1,0,False,4199,1605233602,12,1,,,1605236395,1605236395,0,0
1180,active,4200,1,1,0,3,1,1,False,4200,1605228088,23,1,,,1605236395,1605236395,0,0
1181,active,4201,1,1,0,7,1,2,False,4201,1605232978,12,1,,,1605236395,1605236395,1,0
1182,active,4202,1,1,0,8,3,1,False,4202,1605232305,10,1,,,1605236395,1605236395,0,0
1183,active,4204,1,1,0,1,1,0,False,4204,1605234235,18,1,,,1605236395,1605236395,0,0
1184,active,4205,1,1,0,11,0,0,False,4205,1605232094,8,1,,,1605236395,1605236395,0,0
1185,active,4206,1,1,0,18,5,0,False,4206,1605200889,9,1,,,1605236395,1605236395,0,0
1186,active,4207,1,1,0,7,4,0,False,4207,1605235915,12,1,,,1605236395,1605236395,0,0
1187,active,4208,1,1,0,6,1,0,False,4208,1605222541,13,1,,,1605236395,1605236395,0,1
1188,active,4209,1,1,0,1,0,0,False,4209,1605226709,17,1,,,1605236395,1605236395,0,0
1189,active,4210,1,1,0,3,0,0,False,4210,1605230050,21,1,,,1605236395,1605236395,0,0
1190,active,4211,1,1,0,1,0,0,False,4211,1605193670,18,1,,,1605236395,1605236395,0,0
1191,active,4212,1,1,0,1,1,0,False,4212,1605220896,18,1,,,1605236395,1605236395,0,0
1192,active,4213,1,1,0,1,1,0,False,4213,1605232282,18,1,,,1605236395,1605236395,0,0
1193,active,4220,1,1,0,0,0,1,False,4220,1605232718,25,1,,,1605236395,1605236395,1,0
1194,active,4222,1,1,0,13,0,3,False,4222,1605232351,11,1,,,1605236395,1605236395,0,0
1195,active,4225,1,1,0,4,0,0,False,4225,1605232638,29,1,,,1605236395,1605236395,0,0
1196,active,4227,1,1,0,5,1,0,False,4227,1605214325,14,1,,,1605236395,1605236395,0,0
1197,active,4228,1,1,0,3,1,0,False,4228,1605226648,16,1,,,1605236395,1605236395,1,0
1198,active,4229,1,1,0,3,0,0,False,4229,1605230745,20,1,,,1605236395,1605236395,0,1
1199,active,4230,1,1,0,0,0,0,False,4230,1605174997,19,1,,,1605236395,1605236395,0,0
1200,active,4245,1,1,0,5,1,0,False,4245,1605217304,18,1,,,1605236395,1605236395,0,0
1201,active,4247,1,1,0,14,9,0,False,4247,1605222875,7,1,,,1605236395,1605236395,0,0
1202,active,4249,1,1,0,20,2,2,False,4249,1605236288,3,1,,,1605236395,1605236395,0,0
1203,out_of_service,4250,0,0,0,0,0,0,False,4250,86400,0,0,,,1605236395,1605236395,0,0
