,legacy_id,num_ebikes_available,num_docks_disabled,is_renting,station_status,eightd_has_available_keys,is_returning,is_installed,station_id,last_reported,num_docks_available,num_bikes_available,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
1141,4156,1,0,1,active,False,1,1,4156,1604694382,8,11,0,,,1604703605,1604703605,0,1
1142,4157,1,0,1,active,False,1,1,4157,1604690180,17,2,0,,,1604703605,1604703605,0,0
1143,4158,1,0,1,active,False,1,1,4158,1604697020,18,1,0,,,1604703605,1604703605,0,0
1144,4159,0,0,1,active,False,1,1,4159,1604701577,5,13,1,,,1604703605,1604703605,0,0
1145,4160,1,0,1,active,False,1,1,4160,1604702217,10,8,1,,,1604703605,1604703605,0,0
1146,4161,0,0,1,active,False,1,1,4161,1604702517,16,3,0,,,1604703605,1604703605,0,2
1147,4162,2,0,1,active,False,1,1,4162,1604702461,5,14,0,,,1604703605,1604703605,0,0
1148,4163,0,0,1,active,False,1,1,4163,1604674891,9,10,0,,,1604703605,1604703605,0,0
1149,4164,0,0,1,active,False,1,1,4164,1604700337,17,1,0,,,1604703605,1604703605,0,0
1150,4165,0,0,1,active,False,1,1,4165,1604702354,17,1,1,,,1604703605,1604703605,0,0
1151,4166,1,0,1,active,False,1,1,4166,1604699472,0,26,1,,,1604703605,1604703605,0,0
1152,4167,3,0,1,active,False,1,1,4167,1604703528,14,3,2,,,1604703605,1604703605,2,0
1153,4168,0,0,1,active,False,1,1,4168,1604682070,17,2,0,,,1604703605,1604703605,0,0
1154,4169,0,0,1,active,False,1,1,4169,1604687081,21,0,0,,,1604703605,1604703605,0,0
1155,4170,0,0,1,active,False,1,1,4170,1604701738,14,4,1,,,1604703605,1604703605,0,0
1156,4171,0,0,1,active,False,1,1,4171,1604677544,21,0,0,,,1604703605,1604703605,0,0
1157,4172,2,0,1,active,False,1,1,4172,1604702837,6,12,1,,,1604703605,1604703605,0,0
1158,4173,0,0,1,active,False,1,1,4173,1604684485,19,0,1,,,1604703605,1604703605,0,0
1159,4174,5,0,1,active,False,1,1,4174,1604702180,2,18,1,,,1604703605,1604703605,0,3
1160,4175,0,0,1,active,False,1,1,4175,1604695948,5,15,0,,,1604703605,1604703605,0,1
1161,4177,1,0,1,active,False,1,1,4177,1604702876,18,2,0,,,1604703605,1604703605,0,0
1162,4179,1,0,1,active,False,1,1,4179,1604697306,18,5,0,,,1604703605,1604703605,0,1
1163,4180,0,0,1,active,False,1,1,4180,1604697906,14,6,0,,,1604703605,1604703605,2,0
1164,4181,0,0,1,active,False,1,1,4181,1604702473,16,2,1,,,1604703605,1604703605,0,0
1165,4182,1,0,1,active,False,1,1,4182,1604699696,5,14,0,,,1604703605,1604703605,0,1
1166,4183,0,0,0,active,False,0,1,4183,1603727087,2,0,16,,,1604703605,1604703605,0,0
1167,4185,2,0,1,active,False,1,1,4185,1604703208,15,3,1,,,1604703605,1604703605,1,0
1168,4186,0,0,1,active,False,1,1,4186,1604699411,19,8,0,,,1604703605,1604703605,0,1
1169,4188,0,0,1,active,False,1,1,4188,1604703573,30,1,0,,,1604703605,1604703605,0,0
1170,4189,0,0,1,active,False,1,1,4189,1604698398,18,1,0,,,1604703605,1604703605,0,0
1171,4190,7,0,1,active,False,1,1,4190,1604701127,11,7,1,,,1604703605,1604703605,0,3
1172,4191,0,0,1,active,False,1,1,4191,1604701323,18,2,0,,,1604703605,1604703605,0,0
1173,4192,5,0,1,active,False,1,1,4192,1604703572,8,11,0,,,1604703605,1604703605,1,0
1174,4193,0,0,1,active,False,1,1,4193,1604701504,18,2,1,,,1604703605,1604703605,1,0
1175,4194,1,0,1,active,False,1,1,4194,1604700835,21,9,0,,,1604703605,1604703605,3,0
1176,4195,0,0,1,active,False,1,1,4195,1604699080,9,21,0,,,1604703605,1604703605,1,0
1177,4198,0,0,1,active,False,1,1,4198,1604701056,19,2,0,,,1604703605,1604703605,0,1
1178,4199,2,0,1,active,False,1,1,4199,1604703173,17,3,1,,,1604703605,1604703605,0,0
1179,4200,0,0,1,active,False,1,1,4200,1604676008,26,0,1,,,1604703605,1604703605,0,0
1180,4201,1,0,1,active,False,1,1,4201,1604702047,10,10,1,,,1604703605,1604703605,1,0
1181,4202,1,0,1,active,False,1,1,4202,1604701485,8,10,1,,,1604703605,1604703605,0,0
1182,4204,1,0,1,active,False,1,1,4204,1604702281,18,1,0,,,1604703605,1604703605,0,1
1183,4205,1,0,1,active,False,1,1,4205,1604697873,11,8,0,,,1604703605,1604703605,0,0
1184,4206,16,0,0,out_of_service,False,0,0,4206,1604678954,0,25,2,,,1604703605,1604703605,0,0
1185,4207,1,0,1,active,False,1,1,4207,1604702819,17,2,0,,,1604703605,1604703605,0,1
1186,4208,0,0,1,active,False,1,1,4208,1604697311,18,1,0,,,1604703605,1604703605,0,0
1187,4209,0,0,1,active,False,1,1,4209,1604678761,18,0,0,,,1604703605,1604703605,0,0
1188,4210,1,0,1,active,False,1,1,4210,1604702819,21,3,0,,,1604703605,1604703605,0,0
1189,4211,1,0,1,active,False,1,1,4211,1604697293,17,1,1,,,1604703605,1604703605,0,0
1190,4212,0,0,1,active,False,1,1,4212,1604697109,19,0,0,,,1604703605,1604703605,0,0
1191,4213,1,0,1,active,False,1,1,4213,1604702970,17,2,0,,,1604703605,1604703605,0,0
1192,4220,1,0,1,active,False,1,1,4220,1604703034,24,2,0,,,1604703605,1604703605,0,0
1193,4222,2,0,1,active,False,1,1,4222,1604703091,5,22,0,,,1604703605,1604703605,0,0
1194,4225,1,0,1,active,False,1,1,4225,1604702752,28,5,0,,,1604703605,1604703605,1,0
1195,4227,0,0,1,active,False,1,1,4227,1604689720,17,2,0,,,1604703605,1604703605,0,0
1196,4228,1,0,1,active,False,1,1,4228,1604696487,18,1,0,,,1604703605,1604703605,0,0
1197,4229,0,0,1,active,False,1,1,4229,1604702520,22,1,0,,,1604703605,1604703605,0,0
1198,4230,0,0,1,active,False,1,1,4230,1604699924,17,1,1,,,1604703605,1604703605,0,0
1199,4245,0,0,1,active,False,1,1,4245,1604695111,22,1,0,,,1604703605,1604703605,0,0
1200,4247,0,0,1,active,False,1,1,4247,1604701858,18,2,1,,,1604703605,1604703605,0,1
1201,4249,0,0,1,active,False,1,1,4249,1604696053,3,21,1,,,1604703605,1604703605,0,0
1202,4250,0,0,0,out_of_service,False,0,0,4250,86400,0,0,0,,,1604703605,1604703605,0,0
