,station_status,num_ebikes_available,eightd_has_available_keys,num_bikes_available,last_reported,num_docks_available,station_id,num_bikes_disabled,num_docks_disabled,is_installed,is_renting,is_returning,legacy_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
853,active,0,False,0,1605037241,25,3838,0,0,1,1,1,3838,,,1605041995,1605041995,0,0
854,active,1,False,3,1605038336,26,3839,0,0,1,1,1,3839,,,1605041995,1605041995,0,1
855,active,0,False,1,1605041676,23,3840,0,0,1,1,1,3840,,,1605041995,1605041995,1,0
856,active,0,False,0,1605035183,25,3841,0,0,1,1,1,3841,,,1605041995,1605041995,0,0
857,active,0,False,0,1605039876,29,3842,0,0,1,1,1,3842,,,1605041995,1605041995,1,0
858,active,0,False,0,1604998442,22,3843,1,0,1,1,1,3843,,,1605041995,1605041995,1,0
859,active,0,False,5,1605041855,20,3844,0,0,1,1,1,3844,,,1605041995,1605041995,0,1
860,active,0,False,2,1605040973,18,3845,1,0,1,1,1,3845,,,1605041995,1605041995,0,2
861,active,0,False,0,1605038906,25,3846,0,0,1,1,1,3846,,,1605041995,1605041995,0,0
862,active,1,False,2,1605041692,23,3847,0,0,1,1,1,3847,,,1605041995,1605041995,0,2
863,active,0,False,0,1605041246,32,3848,0,0,1,1,1,3848,,,1605041995,1605041995,1,0
864,active,1,False,5,1605040124,12,3849,0,0,1,1,1,3849,,,1605041995,1605041995,0,0
865,active,0,False,22,1605039533,2,3850,1,0,1,1,1,3850,,,1605041995,1605041995,1,0
866,active,0,False,11,1605037022,9,3851,0,0,1,1,1,3851,,,1605041995,1605041995,0,0
867,active,0,False,12,1605041932,5,3852,0,0,1,1,1,3852,,,1605041995,1605041995,0,1
868,active,0,False,15,1605040188,5,3853,0,0,1,1,1,3853,,,1605041995,1605041995,0,2
869,active,0,False,1,1605041368,23,3854,0,0,1,1,1,3854,,,1605041995,1605041995,0,0
870,active,0,False,1,1605041961,21,3855,0,0,1,1,1,3855,,,1605041995,1605041995,0,0
871,active,0,False,7,1605041434,18,3856,0,0,1,1,1,3856,,,1605041995,1605041995,1,0
872,active,0,False,3,1605032961,16,3857,0,0,1,1,1,3857,,,1605041995,1605041995,0,0
873,active,1,False,13,1605041773,7,3858,0,0,1,1,1,3858,,,1605041995,1605041995,0,0
874,active,1,False,5,1605041980,14,3859,1,0,1,1,1,3859,,,1605041995,1605041995,1,0
875,active,0,False,5,1605041864,21,3860,0,0,1,1,1,3860,,,1605041995,1605041995,0,0
876,active,1,False,1,1605034095,19,3861,0,0,1,1,1,3861,,,1605041995,1605041995,0,1
877,active,1,False,1,1605036151,17,3862,0,0,1,1,1,3862,,,1605041995,1605041995,0,0
878,active,0,False,3,1605040006,15,3863,0,0,1,1,1,3863,,,1605041995,1605041995,1,0
879,active,0,False,3,1605041689,27,3864,0,0,1,1,1,3864,,,1605041995,1605041995,0,1
880,active,0,False,1,1605035719,23,3865,0,0,1,1,1,3865,,,1605041995,1605041995,3,0
881,active,0,False,2,1605041903,30,3866,0,0,1,1,1,3866,,,1605041995,1605041995,1,0
882,active,0,False,0,1605035701,29,3867,0,0,1,1,1,3867,,,1605041995,1605041995,0,0
883,active,0,False,0,1605041091,19,3868,0,0,1,1,1,3868,,,1605041995,1605041995,1,0
884,active,0,False,0,1605036867,24,3869,0,0,1,1,1,3869,,,1605041995,1605041995,1,0
885,active,1,False,2,1605041807,18,3870,0,0,1,1,1,3870,,,1605041995,1605041995,0,1
886,active,0,False,1,1605041255,28,3871,1,0,1,1,1,3871,,,1605041995,1605041995,0,1
887,active,0,False,0,1605030544,19,3872,0,0,1,1,1,3872,,,1605041995,1605041995,2,0
888,active,0,False,3,1605041201,14,3873,0,0,1,1,1,3873,,,1605041995,1605041995,0,1
889,active,0,False,1,1605033394,15,3874,0,0,1,1,1,3874,,,1605041995,1605041995,1,0
890,active,0,False,1,1605025745,14,3875,0,0,1,1,1,3875,,,1605041995,1605041995,0,0
891,active,1,False,3,1605038773,20,3876,0,0,1,1,1,3876,,,1605041995,1605041995,0,1
892,active,1,False,1,1605038361,23,3877,1,0,1,1,1,3877,,,1605041995,1605041995,0,1
893,active,0,False,0,1605015695,19,3878,0,0,1,1,1,3878,,,1605041995,1605041995,1,0
894,active,0,False,0,1605041545,25,3879,0,0,1,1,1,3879,,,1605041995,1605041995,1,0
895,active,0,False,5,1605041273,22,3880,0,0,1,1,1,3880,,,1605041995,1605041995,0,0
896,active,0,False,36,1605040961,2,3881,1,0,1,1,1,3881,,,1605041995,1605041995,0,0
897,active,1,False,1,1605041630,14,3882,0,0,1,1,1,3882,,,1605041995,1605041995,0,0
898,active,0,False,1,1605041184,18,3883,0,0,1,1,1,3883,,,1605041995,1605041995,0,0
899,active,0,False,0,1605039374,23,3884,0,0,1,1,1,3884,,,1605041995,1605041995,0,0
900,active,0,False,0,1605039254,19,3885,0,0,1,1,1,3885,,,1605041995,1605041995,1,0
901,active,0,False,0,1605039110,20,3886,0,0,1,1,1,3886,,,1605041995,1605041995,0,0
902,active,1,False,20,1605036734,1,3887,0,0,1,1,1,3887,,,1605041995,1605041995,0,0
903,active,0,False,1,1605038994,18,3888,0,0,1,1,1,3888,,,1605041995,1605041995,0,0
904,active,0,False,3,1605041846,28,3890,0,0,1,1,1,3890,,,1605041995,1605041995,0,2
905,active,0,False,0,1605040467,19,3891,1,0,1,1,1,3891,,,1605041995,1605041995,4,0
906,active,0,False,0,1605041779,18,3892,1,0,1,1,1,3892,,,1605041995,1605041995,1,0
907,active,0,False,0,1605036505,25,3893,0,0,1,1,1,3893,,,1605041995,1605041995,0,0
908,active,1,False,18,1605041927,17,3894,1,0,1,1,1,3894,,,1605041995,1605041995,2,0
909,active,0,False,1,1605041893,24,3895,0,0,1,1,1,3895,,,1605041995,1605041995,1,0
910,active,0,False,2,1605037303,20,3896,0,0,1,1,1,3896,,,1605041995,1605041995,0,1
911,active,0,False,2,1605035654,15,3897,0,0,1,1,1,3897,,,1605041995,1605041995,0,0
912,active,0,False,0,1605040864,57,3898,0,0,1,1,1,3898,,,1605041995,1605041995,0,0
913,active,0,False,10,1605041986,8,3899,0,0,1,1,1,3899,,,1605041995,1605041995,4,0
914,active,0,False,4,1605040090,25,3900,1,0,1,1,1,3900,,,1605041995,1605041995,0,1
915,active,0,False,1,1605039888,16,3901,0,0,1,1,1,3901,,,1605041995,1605041995,1,0
916,active,0,False,0,1605022049,19,3902,0,0,1,1,1,3902,,,1605041995,1605041995,1,0
917,active,0,False,0,1605036061,17,3903,0,0,1,1,1,3903,,,1605041995,1605041995,1,0
918,active,0,False,25,1605041941,2,3905,0,0,1,1,1,3905,,,1605041995,1605041995,0,8
919,active,2,False,28,1605041869,3,3906,1,0,1,1,1,3906,,,1605041995,1605041995,0,16
920,active,0,False,0,1605041769,17,3907,0,0,1,1,1,3907,,,1605041995,1605041995,0,0
921,active,0,False,0,1605035144,20,3909,0,0,1,1,1,3909,,,1605041995,1605041995,1,0
922,active,2,False,3,1605040729,14,3910,0,0,1,1,1,3910,,,1605041995,1605041995,1,0
923,active,2,False,6,1605041821,16,3911,0,0,1,1,1,3911,,,1605041995,1605041995,3,0
924,active,0,False,16,1605041478,1,3913,2,0,1,1,1,3913,,,1605041995,1605041995,0,0
925,active,0,False,0,1605041859,38,3914,1,0,1,1,1,3914,,,1605041995,1605041995,3,0
926,active,1,True,26,1605041982,19,3916,0,0,1,1,1,3916,,,1605041995,1605041995,0,6
927,active,0,False,27,1605041209,4,3917,0,0,1,1,1,3917,,,1605041995,1605041995,0,4
928,active,4,False,16,1605041957,14,3918,0,0,1,1,1,3918,,,1605041995,1605041995,0,0
929,active,0,False,36,1605041540,0,3919,0,32,1,1,1,3919,"{'active': True, 'off_dock_capacity': 70, 'valet_revision': 177, 'dock_blocked_count': 32, 'station_id': '7ed8e4d7-d70d-464d-a860-ed9895335c0e', 'region': 'BKN', 'off_dock_count': 0}",[{'id': '7ed8e4d7-d70d-464d-a860-ed9895335c0e'}],1605041995,1605041995,0,4
930,active,1,False,11,1605041745,7,3920,1,0,1,1,1,3920,,,1605041995,1605041995,0,1
931,active,0,False,1,1605040651,18,3921,0,0,1,1,1,3921,,,1605041995,1605041995,1,0
932,active,3,False,11,1605041838,8,3922,0,0,1,1,1,3922,,,1605041995,1605041995,0,1
933,active,0,False,0,1605029445,16,3923,1,0,1,1,1,3923,,,1605041995,1605041995,0,0
934,active,1,False,5,1605041966,20,3924,0,0,1,1,1,3924,,,1605041995,1605041995,2,0
935,active,2,False,11,1605031359,10,3925,0,0,1,1,1,3925,,,1605041995,1605041995,0,1
936,active,0,False,2,1605041395,18,3926,0,0,1,1,1,3926,,,1605041995,1605041995,0,2
937,active,0,False,3,1605040828,24,3927,0,0,1,1,1,3927,,,1605041995,1605041995,1,0
938,active,0,False,2,1605041971,16,3928,0,0,1,1,1,3928,,,1605041995,1605041995,0,1
939,active,0,False,9,1605041683,9,3929,1,0,1,1,1,3929,,,1605041995,1605041995,0,1
940,active,1,False,5,1605041947,13,3930,1,0,1,1,1,3930,,,1605041995,1605041995,0,1
941,active,0,False,5,1605036021,18,3931,0,0,1,1,1,3931,,,1605041995,1605041995,2,0
942,active,0,False,4,1605039070,19,3932,0,0,1,1,1,3932,,,1605041995,1605041995,0,0
943,active,1,False,16,1605030966,3,3933,0,0,1,1,1,3933,,,1605041995,1605041995,0,1
944,active,0,False,8,1605041694,18,3934,1,0,1,1,1,3934,,,1605041995,1605041995,0,3
945,active,0,False,0,1605040417,19,3935,0,0,1,1,1,3935,,,1605041995,1605041995,0,0
946,active,0,False,2,1605035496,17,3936,0,0,1,1,1,3936,,,1605041995,1605041995,0,2
947,active,0,False,0,1605037548,22,3937,1,0,1,1,1,3937,,,1605041995,1605041995,3,0
948,active,0,False,6,1605018988,13,3938,0,0,1,1,1,3938,,,1605041995,1605041995,0,0
949,active,0,False,2,1605041018,19,3939,0,0,1,1,1,3939,,,1605041995,1605041995,0,0
950,active,0,False,1,1605041628,13,3940,2,0,1,1,1,3940,,,1605041995,1605041995,0,0
951,active,0,False,7,1605020446,10,3941,0,0,1,1,1,3941,,,1605041995,1605041995,0,0
952,active,0,False,0,1605041417,20,3942,1,0,1,1,1,3942,,,1605041995,1605041995,0,0
953,active,0,False,0,1605036895,30,3944,0,0,1,1,1,3944,,,1605041995,1605041995,1,0
954,active,0,False,0,1605041760,20,3945,1,0,1,1,1,3945,,,1605041995,1605041995,1,0
955,active,1,False,1,1605041877,20,3946,0,0,1,1,1,3946,,,1605041995,1605041995,0,0
956,active,0,False,0,1605041551,17,3947,1,0,1,1,1,3947,,,1605041995,1605041995,1,0
957,active,0,False,0,1605027582,23,3948,0,0,1,1,1,3948,,,1605041995,1605041995,0,0
958,active,2,False,16,1605041784,6,3949,1,0,1,1,1,3949,,,1605041995,1605041995,2,0
959,active,0,False,1,1605032057,18,3950,0,0,1,1,1,3950,,,1605041995,1605041995,0,0
960,active,0,False,2,1605030016,17,3951,0,0,1,1,1,3951,,,1605041995,1605041995,0,0
961,active,0,False,0,1605041719,18,3952,1,0,1,1,1,3952,,,1605041995,1605041995,0,0
962,active,0,False,3,1605040968,22,3953,0,0,1,1,1,3953,,,1605041995,1605041995,0,1
963,active,1,False,1,1605040464,18,3955,0,0,1,1,1,3955,,,1605041995,1605041995,1,0
964,active,1,False,2,1605041177,21,3956,0,0,1,1,1,3956,,,1605041995,1605041995,0,0
965,active,1,False,1,1605031917,18,3957,0,0,1,1,1,3957,,,1605041995,1605041995,1,0
966,active,1,False,3,1605041774,20,3958,0,0,1,1,1,3958,,,1605041995,1605041995,0,2
967,active,0,False,1,1605041745,29,3959,1,0,1,1,1,3959,,,1605041995,1605041995,0,1
968,active,0,False,0,1605041268,19,3960,2,0,1,1,1,3960,,,1605041995,1605041995,0,0
969,active,0,False,18,1605038895,1,3961,0,0,1,1,1,3961,,,1605041995,1605041995,0,0
970,active,2,False,28,1605040013,1,3963,2,0,1,1,1,3963,,,1605041995,1605041995,0,1
971,active,0,False,3,1605040638,16,3964,1,0,1,1,1,3964,,,1605041995,1605041995,0,0
972,active,0,False,2,1605040228,17,3965,0,0,1,1,1,3965,,,1605041995,1605041995,0,0
973,active,1,False,8,1605040992,11,3966,0,0,1,1,1,3966,,,1605041995,1605041995,1,0
974,active,0,False,1,1605041350,29,3967,0,0,1,1,1,3967,,,1605041995,1605041995,1,0
975,active,3,False,10,1605038545,11,3968,0,0,1,1,1,3968,,,1605041995,1605041995,0,0
976,active,0,False,5,1605038503,13,3969,1,0,1,1,1,3969,,,1605041995,1605041995,0,1
977,active,0,False,9,1605039451,10,3970,0,0,1,1,1,3970,,,1605041995,1605041995,0,0
978,active,0,False,18,1604999648,3,3972,0,2,1,1,1,3972,,,1605041995,1605041995,0,1
979,active,0,False,0,1605040199,26,3973,0,0,1,1,1,3973,,,1605041995,1605041995,1,0
980,active,0,False,17,1605036538,4,3975,0,0,1,1,1,3975,,,1605041995,1605041995,0,0
981,active,0,False,16,1605036690,3,3976,0,0,1,1,1,3976,,,1605041995,1605041995,0,3
982,active,0,False,2,1605022333,27,3977,0,0,1,1,1,3977,,,1605041995,1605041995,0,0
983,active,0,False,2,1605033349,16,3978,0,0,1,1,1,3978,,,1605041995,1605041995,1,0
984,active,0,False,0,1605037929,19,3980,1,0,1,1,1,3980,,,1605041995,1605041995,1,0
985,active,0,False,0,1605033664,23,3981,1,0,1,1,1,3981,,,1605041995,1605041995,0,0
986,active,1,False,15,1605039983,6,3982,0,0,1,1,1,3982,,,1605041995,1605041995,0,0
987,active,0,False,7,1605038942,16,3983,0,0,1,1,1,3983,,,1605041995,1605041995,0,0
988,active,1,False,1,1605041613,22,3984,0,0,1,1,1,3984,,,1605041995,1605041995,0,0
989,active,1,False,7,1605036695,14,3985,1,0,1,1,1,3985,,,1605041995,1605041995,0,0
990,active,1,False,13,1605041281,22,3986,0,0,1,1,1,3986,,,1605041995,1605041995,0,1
991,active,0,False,9,1605031285,14,3987,0,0,1,1,1,3987,,,1605041995,1605041995,0,0
992,active,0,False,17,1605034148,2,3988,0,0,1,1,1,3988,,,1605041995,1605041995,1,0
993,active,1,False,3,1605041917,19,3989,0,0,1,1,1,3989,,,1605041995,1605041995,1,0
994,active,0,False,0,1605039747,45,3992,2,0,1,1,1,3992,,,1605041995,1605041995,0,0
995,active,0,False,18,1605040683,9,3994,3,0,1,1,1,3994,,,1605041995,1605041995,0,2
996,active,0,False,0,1605040323,20,3995,1,0,1,1,1,3995,,,1605041995,1605041995,0,0
997,active,0,False,22,1605039503,2,3996,0,0,1,1,1,3996,,,1605041995,1605041995,0,1
998,active,0,False,0,1605039330,18,3997,2,0,1,1,1,3997,,,1605041995,1605041995,2,0
999,active,0,False,1,1605041305,26,3998,2,0,1,1,1,3998,,,1605041995,1605041995,1,0
1000,active,0,False,1,1605041940,20,3999,2,0,1,1,1,3999,,,1605041995,1605041995,0,1
1001,active,0,False,7,1605041922,14,4000,1,0,1,1,1,4000,,,1605041995,1605041995,4,0
1002,active,0,False,1,1605038128,22,4001,1,0,1,1,1,4001,,,1605041995,1605041995,1,0
1003,active,0,False,1,1605041593,23,4002,0,0,1,1,1,4002,,,1605041995,1605041995,2,0
1004,active,0,False,1,1605041577,20,4004,0,0,1,1,1,4004,,,1605041995,1605041995,1,0
1005,active,0,False,0,1605029539,24,4005,0,0,1,1,1,4005,,,1605041995,1605041995,1,0
1006,active,0,False,4,1605040427,21,4006,0,0,1,1,1,4006,,,1605041995,1605041995,0,1
1007,active,2,False,3,1605041986,26,4007,1,0,1,1,1,4007,,,1605041995,1605041995,0,1
1008,out_of_service,0,False,0,86400,0,4008,0,0,0,0,0,4008,,,1605041995,1605041995,0,0
1009,active,0,False,0,1605040079,35,4009,0,0,1,1,1,4009,,,1605041995,1605041995,0,0
1010,active,0,False,1,1605041625,23,4010,0,0,1,1,1,4010,,,1605041995,1605041995,0,1
1011,active,0,False,4,1605032226,20,4011,1,0,1,1,1,4011,,,1605041995,1605041995,0,0
1012,active,0,False,0,1605039121,22,4012,1,0,1,1,1,4012,,,1605041995,1605041995,0,0
1013,active,0,False,0,1605024804,23,4013,1,0,1,1,1,4013,,,1605041995,1605041995,3,0
1014,active,0,False,3,1605041967,19,4014,0,0,1,1,1,4014,,,1605041995,1605041995,1,0
1015,active,0,False,21,1605029400,10,4015,0,0,1,1,1,4015,,,1605041995,1605041995,0,2
1016,active,0,False,4,1605038528,17,4016,1,0,1,1,1,4016,,,1605041995,1605041995,0,4
1017,active,0,False,4,1605041077,18,4017,0,0,1,1,1,4017,,,1605041995,1605041995,0,1
1018,active,1,False,5,1605041013,16,4018,0,0,1,1,1,4018,,,1605041995,1605041995,0,4
1019,active,1,False,1,1605041413,16,4019,0,0,1,1,1,4019,,,1605041995,1605041995,0,0
1020,active,2,False,2,1605041926,20,4020,0,0,1,1,1,4020,,,1605041995,1605041995,1,0
1021,active,0,False,11,1605041291,10,4021,0,0,1,1,1,4021,,,1605041995,1605041995,0,0
1022,active,0,False,1,1605041545,22,4023,1,0,1,1,1,4023,,,1605041995,1605041995,0,1
1023,active,0,False,0,1605036931,14,4024,19,0,1,0,1,4024,,,1605041995,1605041995,0,0
1024,active,0,False,0,1605040036,20,4025,0,0,1,1,1,4025,,,1605041995,1605041995,0,0
1025,active,0,False,0,1605041073,23,4027,0,0,1,1,1,4027,,,1605041995,1605041995,0,0
1026,active,1,False,17,1605039443,2,4028,0,0,1,1,1,4028,,,1605041995,1605041995,0,0
1027,active,1,False,7,1605040848,16,4029,0,0,1,1,1,4029,,,1605041995,1605041995,0,0
1028,active,0,False,19,1605038021,4,4030,0,0,1,1,1,4030,,,1605041995,1605041995,0,0
1029,active,2,False,2,1605039051,16,4031,1,0,1,1,1,4031,,,1605041995,1605041995,0,1
1030,active,0,False,14,1605022264,5,4032,0,0,1,1,1,4032,,,1605041995,1605041995,0,0
1031,active,0,False,0,1605036599,27,4034,0,0,1,1,1,4034,,,1605041995,1605041995,0,0
1032,active,0,False,1,1605038302,19,4035,0,0,1,1,1,4035,,,1605041995,1605041995,0,1
1033,active,0,False,19,1605041387,16,4036,1,0,1,1,1,4036,,,1605041995,1605041995,1,0
1034,active,0,False,26,1605041582,12,4037,1,0,1,1,1,4037,,,1605041995,1605041995,0,1
1035,active,0,False,26,1605041217,3,4038,0,0,1,1,1,4038,,,1605041995,1605041995,0,1
1036,active,0,False,35,1605041930,15,4040,1,0,1,1,1,4040,,,1605041995,1605041995,0,7
1037,active,0,False,0,1605036263,16,4041,2,0,1,1,1,4041,,,1605041995,1605041995,0,0
1038,active,0,False,9,1605041905,15,4043,0,0,1,1,1,4043,,,1605041995,1605041995,0,3
1039,active,1,False,27,1605041549,19,4044,3,0,1,1,1,4044,,,1605041995,1605041995,0,6
1040,active,0,False,0,1605039777,33,4045,6,0,1,1,1,4045,,,1605041995,1605041995,1,0
1041,active,0,False,0,1605036465,26,4047,1,0,1,1,1,4047,,,1605041995,1605041995,0,0
1042,active,0,False,0,1605036230,20,4048,0,0,1,1,1,4048,,,1605041995,1605041995,0,0
1043,active,0,False,1,1605041709,20,4050,0,0,1,1,1,4050,,,1605041995,1605041995,0,1
1044,active,0,False,3,1605041753,22,4051,1,0,1,1,1,4051,,,1605041995,1605041995,0,0
1045,active,0,False,0,1605040813,26,4052,1,0,1,1,1,4052,,,1605041995,1605041995,0,0
1046,active,0,False,1,1605036789,18,4053,0,0,1,1,1,4053,,,1605041995,1605041995,0,1
1047,active,1,False,1,1605041466,18,4054,0,0,1,1,1,4054,,,1605041995,1605041995,0,0
1048,active,0,False,0,1605036961,27,4055,0,0,1,1,1,4055,,,1605041995,1605041995,0,0
1049,active,0,False,0,1605040053,22,4056,2,0,1,1,1,4056,,,1605041995,1605041995,0,0
1050,active,0,False,0,1605031516,22,4057,1,0,1,1,1,4057,,,1605041995,1605041995,0,0
1051,active,7,False,26,1605041815,14,4058,1,0,1,1,1,4058,,,1605041995,1605041995,0,6
1052,active,0,False,0,1605039898,29,4059,2,0,1,1,1,4059,,,1605041995,1605041995,0,0
1053,active,0,False,0,1605041478,21,4060,2,0,1,1,1,4060,,,1605041995,1605041995,0,0
1054,active,2,False,2,1605041020,22,4061,0,0,1,1,1,4061,,,1605041995,1605041995,0,2
1055,active,0,False,0,1605034110,23,4062,0,0,1,1,1,4062,,,1605041995,1605041995,0,0
1056,active,0,False,0,1605041813,22,4063,2,0,1,1,1,4063,,,1605041995,1605041995,1,0
1057,active,1,False,1,1604999647,22,4064,0,0,1,1,1,4064,,,1605041995,1605041995,0,0
1058,active,0,False,0,1605041600,34,4065,1,0,1,1,1,4065,,,1605041995,1605041995,0,0
1059,active,0,False,1,1605039456,22,4066,0,0,1,1,1,4066,,,1605041995,1605041995,0,1
1060,active,0,False,0,1605037450,23,4067,0,0,1,1,1,4067,,,1605041995,1605041995,0,0
1061,active,1,False,1,1605041020,28,4068,1,0,1,1,1,4068,,,1605041995,1605041995,0,1
1062,active,0,False,0,1605034124,24,4069,0,0,1,1,1,4069,,,1605041995,1605041995,2,0
1063,active,0,False,0,1605037497,23,4070,1,0,1,1,1,4070,,,1605041995,1605041995,1,0
1064,active,0,False,0,1605040292,22,4071,0,0,1,1,1,4071,,,1605041995,1605041995,0,0
1065,active,6,False,33,1605041677,4,4072,3,0,1,1,1,4072,,,1605041995,1605041995,0,7
1066,active,6,False,32,1605041732,3,4073,0,0,1,1,1,4073,,,1605041995,1605041995,0,5
1067,active,0,False,0,1605011232,23,4074,0,0,1,1,1,4074,,,1605041995,1605041995,0,0
1068,active,1,True,6,1605041868,29,4075,3,0,1,1,1,4075,,,1605041995,1605041995,0,1
1069,active,1,False,7,1605036860,22,4076,0,0,1,1,1,4076,,,1605041995,1605041995,0,0
1070,active,0,False,14,1605040958,17,4078,0,0,1,1,1,4078,,,1605041995,1605041995,0,0
1071,active,2,False,5,1605041871,16,4079,0,0,1,1,1,4079,,,1605041995,1605041995,0,1
1072,active,1,False,1,1605032036,20,4080,0,0,1,1,1,4080,,,1605041995,1605041995,1,0
1073,active,0,False,0,1605038555,21,4081,0,0,1,1,1,4081,,,1605041995,1605041995,1,0
1074,active,0,False,2,1605038938,27,4082,1,0,1,1,1,4082,,,1605041995,1605041995,1,0
1075,active,1,False,2,1605041637,18,4083,0,0,1,1,1,4083,,,1605041995,1605041995,0,0
1076,active,2,False,2,1605041030,20,4084,0,0,1,1,1,4084,,,1605041995,1605041995,0,1
1077,active,0,False,0,1605040977,24,4085,1,0,1,1,1,4085,,,1605041995,1605041995,1,0
1078,active,0,False,12,1605039800,9,4086,0,0,1,1,1,4086,,,1605041995,1605041995,1,0
1079,active,0,False,0,1605037394,22,4087,0,0,1,1,1,4087,,,1605041995,1605041995,0,0
1080,active,1,False,5,1605041122,15,4088,0,0,1,1,1,4088,,,1605041995,1605041995,0,0
1081,active,0,False,2,1605032619,19,4090,0,0,1,1,1,4090,,,1605041995,1605041995,0,2
1082,active,0,False,1,1605007210,3,4091,17,0,1,1,1,4091,,,1605041995,1605041995,0,0
1083,active,0,False,3,1605038300,16,4092,0,0,1,1,1,4092,,,1605041995,1605041995,2,0
1084,active,0,False,4,1605041537,20,4093,1,0,1,1,1,4093,,,1605041995,1605041995,2,0
1085,active,0,False,2,1605041199,19,4094,0,0,1,1,1,4094,,,1605041995,1605041995,1,0
1086,active,0,False,3,1605000855,18,4095,0,0,1,1,1,4095,,,1605041995,1605041995,1,0
1087,active,1,False,2,1605040533,28,4096,0,0,1,1,1,4096,,,1605041995,1605041995,1,0
1088,active,2,False,2,1605041254,17,4098,1,0,1,1,1,4098,,,1605041995,1605041995,1,0
1089,active,0,False,10,1605040703,11,4099,0,0,1,1,1,4099,,,1605041995,1605041995,1,0
1090,active,2,False,8,1605022685,11,4101,0,0,1,1,1,4101,,,1605041995,1605041995,1,0
1091,active,0,False,0,1605039939,22,4102,0,0,1,1,1,4102,,,1605041995,1605041995,0,0
1092,active,1,False,1,1605041503,18,4103,0,0,1,1,1,4103,,,1605041995,1605041995,0,1
1093,active,0,False,0,1605017347,20,4104,0,0,1,1,1,4104,,,1605041995,1605041995,0,0
1094,active,0,False,1,1605038209,20,4105,0,0,1,1,1,4105,,,1605041995,1605041995,0,1
1095,active,4,False,4,1605041429,14,4106,1,0,1,1,1,4106,,,1605041995,1605041995,0,0
1096,active,2,False,3,1605041484,21,4107,0,0,1,1,1,4107,,,1605041995,1605041995,0,0
1097,active,0,False,16,1605038198,3,4108,0,0,1,1,1,4108,,,1605041995,1605041995,0,0
1098,active,0,False,0,1605034596,20,4109,1,0,1,1,1,4109,,,1605041995,1605041995,0,0
1099,active,0,False,0,86400,0,4110,0,0,1,1,1,4110,,,1605041995,1605041995,0,0
1100,active,4,False,16,1605041938,1,4112,1,0,1,1,1,4112,,,1605041995,1605041995,0,1
1101,active,2,False,16,1605040963,6,4113,0,0,1,1,1,4113,,,1605041995,1605041995,5,0
1102,active,2,False,4,1605041266,21,4114,0,0,1,1,1,4114,,,1605041995,1605041995,0,1
1103,active,1,False,6,1605039578,18,4115,1,0,1,1,1,4115,,,1605041995,1605041995,0,3
1104,active,0,False,2,1605033297,17,4116,0,0,1,1,1,4116,,,1605041995,1605041995,0,0
1105,active,0,False,15,1605041732,9,4117,3,0,1,1,1,4117,,,1605041995,1605041995,0,0
1106,out_of_service,0,False,0,86400,0,4118,0,0,0,0,0,4118,,,1605041995,1605041995,0,0
1107,active,3,False,27,1605041939,11,4120,5,0,1,1,1,4120,,,1605041995,1605041995,0,3
1108,active,2,False,3,1605041967,45,4121,5,0,1,1,1,4121,,,1605041995,1605041995,11,0
1109,active,1,True,5,1605041966,46,4122,2,0,1,1,1,4122,,,1605041995,1605041995,0,1
1110,active,0,True,1,1605041982,24,4123,0,0,1,1,1,4123,,,1605041995,1605041995,2,0
1111,active,0,False,3,1605041888,42,4124,3,0,1,1,1,4124,,,1605041995,1605041995,0,1
1112,active,0,False,3,1605041602,33,4125,1,0,1,1,1,4125,,,1605041995,1605041995,1,0
1113,active,0,False,12,1605041927,7,4126,0,0,1,1,1,4126,,,1605041995,1605041995,0,1
1114,active,0,False,0,1605039020,18,4127,1,0,1,1,1,4127,,,1605041995,1605041995,0,0
1115,active,1,False,7,1605038755,16,4128,1,0,1,1,1,4128,,,1605041995,1605041995,0,1
1116,active,0,False,0,1605007727,19,4129,0,0,1,1,1,4129,,,1605041995,1605041995,0,0
1117,active,0,False,4,1605041494,17,4130,1,0,1,1,1,4130,,,1605041995,1605041995,3,0
1118,active,4,False,6,1605041781,13,4131,0,0,1,1,1,4131,,,1605041995,1605041995,0,3
1119,active,2,False,5,1605037962,14,4132,0,0,1,1,1,4132,,,1605041995,1605041995,0,0
1120,active,0,False,4,1605041357,16,4133,0,0,1,1,1,4133,,,1605041995,1605041995,0,0
1121,active,1,False,18,1605040228,6,4134,0,0,1,1,1,4134,,,1605041995,1605041995,0,1
1122,active,0,False,3,1605036362,19,4135,0,1,1,1,1,4135,,,1605041995,1605041995,0,0
1123,active,0,False,7,1605030611,11,4136,2,0,1,1,1,4136,,,1605041995,1605041995,0,0
1124,active,0,False,6,1605040740,20,4137,1,0,1,1,1,4137,,,1605041995,1605041995,1,0
1125,active,0,False,3,1605040979,16,4138,0,0,1,1,1,4138,,,1605041995,1605041995,0,0
1126,active,0,False,1,1605032145,18,4139,0,0,1,1,1,4139,,,1605041995,1605041995,0,0
1127,active,0,False,3,1605035484,20,4140,0,1,1,1,1,4140,,,1605041995,1605041995,0,0
1128,active,0,False,12,1604974532,7,4141,1,0,1,0,0,4141,,,1605041995,1605041995,0,0
1129,active,0,False,0,1605039229,19,4142,0,0,1,1,1,4142,,,1605041995,1605041995,0,0
